district,party,base_vote_pct
Odunpazari,AKP,36.09
Odunpazari,CHP,48.55
Odunpazari,IYI,4.10
Odunpazari,DEM,0.82
Odunpazari,MHP,0
Odunpazari,YRP,2.03
Odunpazari,TIP,0.23
Odunpazari,ZAFER,3.71
Odunpazari,BBP,1.64
Odunpazari,SAADET,0.56
Tepebasi,AKP,36.20
Tepebasi,CHP,50.27
Tepebasi,IYI,3.07
Tepebasi,DEM,1.13
Tepebasi,MHP,0
Tepebasi,YRP,1.99
Tepebasi,TIP,0.25
Tepebasi,ZAFER,4.16
Tepebasi,BBP,0
Tepebasi,SAADET,0.58
Alpu,AKP,37.25
Alpu,CHP,41.32
Alpu,IYI,5.55
Alpu,DEM,0.16
Alpu,MHP,0
Alpu,YRP,2.84
Alpu,TIP,0.04
Alpu,ZAFER,0.68
Alpu,BBP,9.52
Alpu,SAADET,0.65
Beylikova,AKP,42.16
Beylikova,CHP,52.61
Beylikova,IYI,1.67
Beylikova,DEM,0
Beylikova,MHP,0
Beylikova,YRP,0
Beylikova,TIP,0.12
Beylikova,ZAFER,2.23
Beylikova,BBP,0
Beylikova,SAADET,0.34
Seyitgazi,AKP,41.05
Seyitgazi,CHP,51.31
Seyitgazi,IYI,2.42
Seyitgazi,DEM,0.17
Seyitgazi,MHP,0
Seyitgazi,YRP,2.44
Seyitgazi,TIP,0.11
Seyitgazi,ZAFER,0.48
Seyitgazi,BBP,0
Seyitgazi,SAADET,0
Cifteler,AKP,29.9
Cifteler,CHP,36.16
Cifteler,IYI,3.10
Cifteler,DEM,0.19
Cifteler,MHP,0
Cifteler,YRP,1.56
Cifteler,TIP,0.09
Cifteler,ZAFER,0.69
Cifteler,BBP,0
Cifteler,SAADET,0.67
Mahmudiye,AKP,40.24
Mahmudiye,CHP,47.45
Mahmudiye,IYI,1.91
Mahmudiye,DEM,0
Mahmudiye,MHP,0
Mahmudiye,YRP,0.82
Mahmudiye,TIP,0.16
Mahmudiye,ZAFER,0.86
Mahmudiye,BBP,0
Mahmudiye,SAADET,0.34
Mihalgazi,AKP,52.84
Mihalgazi,CHP,33.34
Mihalgazi,IYI,4.66
Mihalgazi,DEM,0
Mihalgazi,MHP,0
Mihalgazi,YRP,6.17
Mihalgazi,TIP,0.04
Mihalgazi,ZAFER,0.57
Mihalgazi,BBP,0
Mihalgazi,SAADET,1.68
Mihaliccik,AKP,42.06
Mihaliccik,CHP,44.26
Mihaliccik,IYI,4.59
Mihaliccik,DEM,0
Mihaliccik,MHP,0
Mihaliccik,YRP,1.65
Mihaliccik,TIP,0.15
Mihaliccik,ZAFER,1.07
Mihaliccik,BBP,0
Mihaliccik,SAADET,3.34
Saricakaya,AKP,42.17
Saricakaya,CHP,30.50
Saricakaya,IYI,2.17
Saricakaya,DEM,0.68
Saricakaya,MHP,0
Saricakaya,YRP,17.35
Saricakaya,TIP,0.05
Saricakaya,ZAFER,0.23
Saricakaya,BBP,0
Saricakaya,SAADET,0.80
Sivrihisar,AKP,44.39
Sivrihisar,CHP,44.88
Sivrihisar,IYI,4.4
Sivrihisar,DEM,0
Sivrihisar,MHP,0
Sivrihisar,YRP,1.73
Sivrihisar,TIP,0.12
Sivrihisar,ZAFER,1.46
Sivrihisar,BBP,1.45
Sivrihisar,SAADET,0.31
Han,AKP,53.34
Han,CHP,43.25
Han,IYI,2.61
Han,DEM,0
Han,MHP,0
Han,YRP,0
Han,TIP,0
Han,ZAFER,0
Han,BBP,0
Han,SAADET,0.22
Inonu,AKP,48.09
Inonu,CHP,42.15
Inonu,IYI,4.48
Inonu,DEM,0.10
Inonu,MHP,0
Inonu,YRP,3.08
Inonu,TIP,0.02
Inonu,ZAFER,0.74
Inonu,BBP,0
Inonu,SAADET,0.50
Gunyuzu,AKP,44.11
Gunyuzu,CHP,29.35
Gunyuzu,IYI,0
Gunyuzu,DEM,0
Gunyuzu,MHP,0
Gunyuzu,YRP,23.46
Gunyuzu,TIP,0.09
Gunyuzu,ZAFER,0
Gunyuzu,BBP,0
Gunyuzu,SAADET,0.89
