district,party,base_vote_pct
Uzunkopru,AKP,30.48
Uzunkopru,CHP,36.22
Uzunkopru,IYI,29.70
Uzunkopru,DEM,0.31
Uzunkopru,MHP,1.13
Uzunkopru,YRP,0.35
Uzunkopru,TIP,0
Uzunkopru,ZAFER,0.76
Uzunkopru,BBP,0
Uzunkopru,SAADET,0.38
Suloglu,AKP,35.91
Suloglu,CHP,58.02
Suloglu,IYI,3.40
Suloglu,DEM,0
Suloglu,MHP,0
Suloglu,YRP,0
Suloglu,TIP,0
Suloglu,ZAFER,1.38
Suloglu,BBP,0
Suloglu,SAADET,0.57
Meric,AKP,38.77
Meric,CHP,35.17
Meric,IYI,12.03
Meric,DEM,0
Meric,MHP,11.16
Meric,YRP,0
Meric,TIP,0
Meric,ZAFER,1.79
Meric,BBP,0
Meric,SAADET,0.06
Lalapasa,AKP,36.69
Lalapasa,CHP,48.67
Lalapasa,IYI,6.69
Lalapasa,DEM,0
Lalapasa,MHP,5.56
Lalapasa,YRP,0.66
Lalapasa,TIP,0
Lalapasa,ZAFER,0.84
Lalapasa,BBP,0
Lalapasa,SAADET,0.18
Kesan,AKP,36.10
Kesan,CHP,54.83
Kesan,IYI,3.41
Kesan,DEM,1.09
Kesan,MHP,0
Kesan,YRP,0
Kesan,TIP,0
Kesan,ZAFER,1.22
Kesan,BBP,0.16
Kesan,SAADET,0.36
Ipsala,AKP,28.56
Ipsala,CHP,30.13
Ipsala,IYI,15.06
Ipsala,DEM,0
Ipsala,MHP,22.18
Ipsala,YRP,0.16
Ipsala,TIP,0
Ipsala,ZAFER,0.33
Ipsala,BBP,0.01
Ipsala,SAADET,0.05
Havsa,AKP,34.01
Havsa,CHP,54.34
Havsa,IYI,4.41
Havsa,DEM,1.80
Havsa,MHP,1.17
Havsa,YRP,0
Havsa,TIP,0
Havsa,ZAFER,0.75
Havsa,BBP,0
Havsa,SAADET,2.08
Enez,AKP,35.07
Enez,CHP,49.71
Enez,IYI,10.60
Enez,DEM,0
Enez,MHP,1.10
Enez,YRP,0
Enez,TIP,0
Enez,ZAFER,0.63
Enez,BBP,0
Enez,SAADET,0.87
Merkez,AKP,37.41
Merkez,CHP,49.00
Merkez,IYI,5.88
Merkez,DEM,1.14
Merkez,MHP,0
Merkez,YRP,0.60
Merkez,TIP,0
Merkez,ZAFER,3.07
Merkez,BBP,0
Merkez,SAADET,0.62
