district,party,base_vote_pct
Ulas,AKP,35.7
Ulas,MHP,27.2
Ulas,CHP,15.1
Ulas,BBP,7.3
Ulas,IYI,6.2
Ulas,YRP,2.8
Ulas,ZAFER,1.4
Ulas,DEM,0.4
Ulas,TIP,0.2
Golova,AKP,55.3
Golova,MHP,17.5
Golova,CHP,10.0
Golova,BBP,7.5
Golova,IYI,5.4
Golova,YRP,1.4
Golova,ZAFER,0.7
Golova,DEM,0.1
Golova,TIP,0.1
Dogansar,AKP,63.9
Dogansar,MHP,18.8
Dogansar,YRP,4.4
Dogansar,IYI,4.2
Dogansar,CHP,3.4
Dogansar,BBP,2.2
Dogansar,ZAFER,0.7
Dogansar,DEM,0
Dogansar,TIP,0
Altinyayla,AKP,40.7
Altinyayla,MHP,28.2
Altinyayla,CHP,10.5
Altinyayla,BBP,10.2
Altinyayla,IYI,3.3
Altinyayla,YRP,2.8
Altinyayla,ZAFER,1.1
Altinyayla,DEM,0.1
Altinyayla,TIP,0.2
Akincilar,AKP,44.0
Akincilar,MHP,24.8
Akincilar,CHP,14.0
Akincilar,IYI,6.2
Akincilar,BBP,3.7
Akincilar,YRP,2.8
Akincilar,ZAFER,1.4
Akincilar,DEM,0.4
Akincilar,TIP,0.1
Zara,AKP,37.3
Zara,CHP,28.6
Zara,MHP,17.0
Zara,IYI,6.1
Zara,BBP,3.9
Zara,YRP,3.5
Zara,ZAFER,1.2
Zara,DEM,1.1
Zara,TIP,0.5
Yildizeli,AKP,46.0
Yildizeli,MHP,16.4
Yildizeli,CHP,15.7
Yildizeli,BBP,12.2
Yildizeli,YRP,4.2
Yildizeli,IYI,3.2
Yildizeli,ZAFER,1.0
Yildizeli,DEM,0.3
Yildizeli,TIP,0.3
Sarkisla,AKP,40.7
Sarkisla,BBP,18.5
Sarkisla,CHP,16.9
Sarkisla,MHP,12.7
Sarkisla,IYI,5.2
Sarkisla,YRP,2.9
Sarkisla,ZAFER,1.6
Sarkisla,TIP,0.3
Sarkisla,DEM,0.2
Susehri,AKP,57.5
Susehri,MHP,13.5
Susehri,CHP,7.8
Susehri,BBP,7.7
Susehri,IYI,3.6
Susehri,YRP,3.3
Susehri,ZAFER,1.1
Susehri,DEM,0.1
Susehri,TIP,0.1
Merkez,AKP,41.3
Merkez,MHP,19.7
Merkez,CHP,12.1
Merkez,BBP,11.4
Merkez,IYI,7.9
Merkez,YRP,2.9
Merkez,ZAFER,1.3
Merkez,DEM,0.2
Merkez,TIP,0.2
Koyulhisar,AKP,52.6
Koyulhisar,CHP,15.9
Koyulhisar,MHP,12.6
Koyulhisar,IYI,6.5
Koyulhisar,BBP,2.6
Koyulhisar,YRP,1.3
Koyulhisar,ZAFER,0
Koyulhisar,DEM,0
Koyulhisar,TIP,0
Kangal,AKP,32.0
Kangal,CHP,24.8
Kangal,MHP,17.4
Kangal,IYI,10.9
Kangal,BBP,8.1
Kangal,YRP,2.3
Kangal,ZAFER,1.7
Kangal,DEM,0
Kangal,TIP,0
Imranli,CHP,53.5
Imranli,AKP,20.3
Imranli,MHP,11.7
Imranli,IYI,6.1
Imranli,BBP,3.4
Imranli,DEM,2.4
Imranli,ZAFER,0.9
Imranli,YRP,0.9
Imranli,TIP,0
Hafik,AKP,35.1
Hafik,CHP,30.4
Hafik,MHP,16.3
Hafik,BBP,5.9
Hafik,IYI,5.4
Hafik,YRP,4.3
Hafik,ZAFER,0.8
Hafik,DEM,0.6
Hafik,TIP,0
Gurun,AKP,41.7
Gurun,CHP,18.3
Gurun,MHP,17.0
Gurun,IYI,9.5
Gurun,BBP,5.0
Gurun,YRP,4.4
Gurun,ZAFER,2.1
Gurun,TIP,0.4
Gurun,DEM,0.3
Gemerek,AKP,30.3
Gemerek,CHP,25.7
Gemerek,MHP,21.3
Gemerek,IYI,8.9
Gemerek,BBP,7.4
Gemerek,YRP,2.2
Gemerek,ZAFER,2.1
Gemerek,TIP,0.3
Gemerek,DEM,0.3
Divrigi,CHP,53.4
Divrigi,AKP,14.8
Divrigi,MHP,8.4
Divrigi,IYI,8.2
Divrigi,BBP,5.7
Divrigi,DEM,3.9
Divrigi,TIP,2.5
Divrigi,YRP,1.1
Divrigi,ZAFER,0.8
