district,party,base_vote_pct
Suhut,AKP,47.82
Suhut,CHP,18.93
Suhut,IYI,10.37
Suhut,DEM,0.21
Suhut,MHP,17.40
Suhut,YRP,2.20
Suhut,TIP,0.09
Suhut,ZAFER,1.40
Suhut,BBP,0.52
Sultandagi,AKP,23.49
Sultandagi,CHP,42.68
Sultandagi,IYI,19.52
Sultandagi,DEM,1.25
Sultandagi,MHP,8.24
Sultandagi,YRP,0.73
Sultandagi,TIP,0.27
Sultandagi,ZAFER,1.46
Sultandagi,BBP,0.40
Sinanpasa,AKP,49.00
Sinanpasa,CHP,15.32
Sinanpasa,IYI,9.54
Sinanpasa,DEM,0.12
Sinanpasa,MHP,16.78
Sinanpasa,YRP,2.93
Sinanpasa,TIP,0.13
Sinanpasa,ZAFER,1.87
Sinanpasa,BBP,2.86
Sandikli,AKP,52.66
Sandikli,CHP,16.33
Sandikli,IYI,12.65
Sandikli,DEM,0.36
Sandikli,MHP,12.19
Sandikli,YRP,1.85
Sandikli,TIP,0.20
Sandikli,ZAFER,1.83
Sandikli,BBP,0.50
Kiziloren,AKP,38.02
Kiziloren,CHP,20.31
Kiziloren,IYI,14.26
Kiziloren,DEM,0.13
Kiziloren,MHP,20.96
Kiziloren,YRP,2.28
Kiziloren,TIP,0.20
Kiziloren,ZAFER,1.95
Kiziloren,BBP,1.04
Iscehisar,AKP,54.65
Iscehisar,CHP,11.25
Iscehisar,IYI,7.40
Iscehisar,DEM,0.13
Iscehisar,MHP,16.62
Iscehisar,YRP,4.33
Iscehisar,TIP,0.12
Iscehisar,ZAFER,2.97
Iscehisar,BBP,1.02
Ihsaniye,AKP,51.76
Ihsaniye,CHP,12.28
Ihsaniye,IYI,7.04
Ihsaniye,DEM,0.18
Ihsaniye,MHP,18.95
Ihsaniye,YRP,4.58
Ihsaniye,TIP,0.11
Ihsaniye,ZAFER,1.52
Ihsaniye,BBP,2.19
Hocalar,AKP,52.61
Hocalar,CHP,10.64
Hocalar,IYI,11.52
Hocalar,DEM,0.12
Hocalar,MHP,19.51
Hocalar,YRP,1.86
Hocalar,TIP,0.17
Hocalar,ZAFER,1.35
Hocalar,BBP,0.63
Evciler,AKP,41.00
Evciler,CHP,27.96
Evciler,IYI,11.40
Evciler,DEM,0.14
Evciler,MHP,14.79
Evciler,YRP,1.00
Evciler,TIP,0.31
Evciler,ZAFER,1.82
Evciler,BBP,0.51
Emirdag,AKP,39.45
Emirdag,CHP,25.02
Emirdag,IYI,9.91
Emirdag,DEM,0.70
Emirdag,MHP,18.47
Emirdag,YRP,1.93
Emirdag,TIP,0.28
Emirdag,ZAFER,2.09
Emirdag,BBP,0.71
Dinar,AKP,38.07
Dinar,CHP,22.05
Dinar,IYI,14.23
Dinar,DEM,0.39
Dinar,MHP,16.15
Dinar,YRP,1.44
Dinar,TIP,0.19
Dinar,ZAFER,2.06
Dinar,BBP,0.80
Dazkiri,AKP,40.56
Dazkiri,CHP,22.99
Dazkiri,IYI,17.62
Dazkiri,DEM,0.19
Dazkiri,MHP,16.02
Dazkiri,YRP,1.28
Dazkiri,TIP,0.27
Dazkiri,ZAFER,2.41
Dazkiri,BBP,0.76
Cobanlar,AKP,43.06
Cobanlar,CHP,18.31
Cobanlar,IYI,11.05
Cobanlar,DEM,0.32
Cobanlar,MHP,16.94
Cobanlar,YRP,5.76
Cobanlar,TIP,0.13
Cobanlar,ZAFER,2.12
Cobanlar,BBP,0.80
Cay,AKP,37.25
Cay,CHP,18.07
Cay,IYI,25.65
Cay,DEM,0.28
Cay,MHP,14.03
Cay,YRP,1.36
Cay,TIP,0.14
Cay,ZAFER,1.04
Cay,BBP,0.57
Bolvadin,AKP,47.24
Bolvadin,CHP,16.21
Bolvadin,IYI,9.05
Bolvadin,DEM,0.26
Bolvadin,MHP,19.82
Bolvadin,YRP,2.80
Bolvadin,TIP,0.15
Bolvadin,ZAFER,2.14
Bolvadin,BBP,1.36
Bayat,AKP,43.69
Bayat,CHP,21.36
Bayat,IYI,10.50
Bayat,DEM,0.33
Bayat,MHP,15.16
Bayat,YRP,2.40
Bayat,TIP,0.14
Bayat,ZAFER,1.65
Bayat,BBP,2.58
Basmakci,AKP,41.82
Basmakci,CHP,27.22
Basmakci,IYI,11.74
Basmakci,DEM,0.17
Basmakci,MHP,14.21
Basmakci,YRP,0.72
Basmakci,TIP,0.20
Basmakci,ZAFER,1.75
Basmakci,BBP,0.56
Merkez,AKP,42.92
Merkez,CHP,17.53
Merkez,IYI,13.42
Merkez,DEM,0.32
Merkez,MHP,16.26
Merkez,YRP,3.87
Merkez,TIP,0.28
Merkez,ZAFER,2.78
Merkez,BBP,1.14
