district,party,base_vote_pct
Bulanik,AKP,11.2
Bulanik,CHP,0
Bulanik,IYI,4.6
Bulanik,DEM,74.9
Bulanik,MHP,5.6
Bulanik,YRP,0.9
Bulanik,TIP,0
Bulanik,ZAFER,0.1
Bulanik,BBP,0.2
Haskoy,AKP,17.8
Haskoy,CHP,0
Haskoy,IYI,1.7
Haskoy,DEM,11.9
Haskoy,MHP,66.6
Haskoy,YRP,1
Haskoy,TIP,0
Haskoy,ZAFER,0
Haskoy,BBP,0.1
Korkut,AKP,15.8
Korkut,CHP,0
Korkut,IYI,4.7
Korkut,DEM,64
Korkut,MHP,10.4
Korkut,YRP,2.1
Korkut,TIP,0
Korkut,ZAFER,0.2
Korkut,BBP,0.4
Malazgirt,AKP,13
Malazgirt,CHP,0
Malazgirt,IYI,3.7
Malazgirt,DEM,74.7
Malazgirt,MHP,4.5
Malazgirt,YRP,1
Malazgirt,TIP,0
Malazgirt,ZAFER,0.2
Malazgirt,BBP,0.3
Merkez,AKP,28.5
Merkez,CHP,0
Merkez,IYI,5.4
Merkez,DEM,37.6
Merkez,MHP,19
Merkez,YRP,4.8
Merkez,TIP,0
Merkez,ZAFER,0.2
Merkez,BBP,0.6
Varto,AKP,6.4
Varto,CHP,0
Varto,IYI,5.4
Varto,DEM,82.6
Varto,MHP,2.3
Varto,YRP,0.6
Varto,TIP,0
Varto,ZAFER,0.1
Varto,BBP,0.2
