district,party,base_vote_pct
Araban,AKP,47.80
Araban,CHP,16.16
Araban,IYI,6.51
Araban,DEM,10.08
Araban,MHP,11.93
Araban,YRP,3.38
Araban,TIP,0
Araban,ZAFER,1.51
Araban,BBP,0.46
Islahiye,AKP,43.48
Islahiye,CHP,19.56
Islahiye,IYI,7.11
Islahiye,DEM,10.59
Islahiye,MHP,10.56
Islahiye,YRP,2.71
Islahiye,TIP,0
Islahiye,ZAFER,2.60
Islahiye,BBP,0.71
Karkamis,AKP,36.39
Karkamis,CHP,28.02
Karkamis,IYI,11.04
Karkamis,DEM,2.00
Karkamis,MHP,15.84
Karkamis,YRP,2.47
Karkamis,TIP,0
Karkamis,ZAFER,2.57
Karkamis,BBP,0.19
Nizip,AKP,47.81
Nizip,CHP,19.15
Nizip,IYI,6.01
Nizip,DEM,7.87
Nizip,MHP,10.11
Nizip,YRP,4.40
Nizip,TIP,0
Nizip,ZAFER,2.39
Nizip,BBP,0.51
Nurdagi,AKP,51.45
Nurdagi,CHP,12.11
Nurdagi,IYI,5.07
Nurdagi,DEM,4.25
Nurdagi,MHP,16.57
Nurdagi,YRP,2.94
Nurdagi,TIP,0
Nurdagi,ZAFER,2.45
Nurdagi,BBP,2.91
Oguzeli,AKP,40.63
Oguzeli,CHP,21.23
Oguzeli,IYI,6.38
Oguzeli,DEM,1.21
Oguzeli,MHP,21.60
Oguzeli,YRP,2.94
Oguzeli,TIP,0
Oguzeli,ZAFER,3.35
Oguzeli,BBP,0.81
Sahinbey,AKP,45.07
Sahinbey,CHP,21.10
Sahinbey,IYI,5.37
Sahinbey,DEM,8.09
Sahinbey,MHP,9.66
Sahinbey,YRP,3.98
Sahinbey,TIP,0
Sahinbey,ZAFER,3.92
Sahinbey,BBP,0.70
Sehitkamil,AKP,44.44
Sehitkamil,CHP,19.98
Sehitkamil,IYI,5.24
Sehitkamil,DEM,11.18
Sehitkamil,MHP,8.66
Sehitkamil,YRP,4.64
Sehitkamil,TIP,0
Sehitkamil,ZAFER,3.07
Sehitkamil,BBP,0.65
Yavuzeli,AKP,49.96
Yavuzeli,CHP,23.03
Yavuzeli,IYI,6.15
Yavuzeli,DEM,5.02
Yavuzeli,MHP,6.02
Yavuzeli,YRP,6.33
Yavuzeli,TIP,0
Yavuzeli,ZAFER,1.12
Yavuzeli,BBP,0.43
