district,party,base_vote_pct
Akcakoca,AKP,35.5
Akcakoca,CHP,34.8
Akcakoca,IYI,5.9
Akcakoca,DEM,0.0
Akcakoca,MHP,16.2
Akcakoca,YRP,3.5
Akcakoca,TIP,0.0
Akcakoca,ZAFER,1.3
Akcakoca,BBP,0.0
Akcakoca,SAADET,0.9
Cumayeri,AKP,38.7
Cumayeri,CHP,0.0
Cumayeri,IYI,2.2
Cumayeri,DEM,0.0
Cumayeri,MHP,40.7
Cumayeri,YRP,15.5
Cumayeri,TIP,0.0
Cumayeri,ZAFER,0.9
Cumayeri,BBP,0.0
Cumayeri,SAADET,1.4
Cilimli,AKP,42.6
Cilimli,CHP,6.8
Cilimli,IYI,0.5
Cilimli,DEM,0.0
Cilimli,MHP,40.7
Cilimli,YRP,7.1
Cilimli,TIP,0.0
Cilimli,ZAFER,1.0
Cilimli,BBP,0.0
Cilimli,SAADET,0.8
Golyaka,AKP,32.7
Golyaka,CHP,5.7
Golyaka,IYI,1.3
Golyaka,DEM,0.0
Golyaka,MHP,30.3
Golyaka,YRP,26.9
Golyaka,TIP,0.0
Golyaka,ZAFER,0.8
Golyaka,BBP,0.0
Golyaka,SAADET,1.4
Gumusova,AKP,48.4
Gumusova,CHP,5.1
Gumusova,IYI,5.2
Gumusova,DEM,0.0
Gumusova,MHP,29.9
Gumusova,YRP,9.0
Gumusova,TIP,0.0
Gumusova,ZAFER,1.0
Gumusova,BBP,0.4
Gumusova,SAADET,0.6
Kaynasli,AKP,29.9
Kaynasli,CHP,8.1
Kaynasli,IYI,0.9
Kaynasli,DEM,0.0
Kaynasli,MHP,30.7
Kaynasli,YRP,16.5
Kaynasli,TIP,0.0
Kaynasli,ZAFER,0.9
Kaynasli,BBP,11.4
Kaynasli,SAADET,1.0
Merkez,AKP,38.0
Merkez,CHP,15.7
Merkez,IYI,6.9
Merkez,DEM,0.0
Merkez,MHP,6.7
Merkez,YRP,25.4
Merkez,TIP,0.2
Merkez,ZAFER,2.3
Merkez,BBP,0.6
Merkez,SAADET,1.7
Yigilca,AKP,33.6
Yigilca,CHP,8.3
Yigilca,IYI,5.4
Yigilca,DEM,0.0
Yigilca,MHP,29.5
Yigilca,YRP,22.0
Yigilca,TIP,0.0
Yigilca,ZAFER,0.6
Yigilca,BBP,0.2
Yigilca,SAADET,0.0
