district,party,base_vote_pct
Bahsili,AKP,40.5
Bahsili,CHP,20.9
Bahsili,IYI,8.9
Bahsili,YRP,2.5
Bahsili,ZAFER,1.6
Bahsili,DEM,0.4
Bahsili,MHP,22.9
Bahsili,BBP,0.6
Baliseyh,CHP,30.1
Baliseyh,MHP,21.7
Baliseyh,AKP,35.7
Baliseyh,YRP,1.4
Baliseyh,IYI,6.5
Baliseyh,BBP,0.5
Baliseyh,DEM,1
Baliseyh,ZAFER,0.9
Celebi,YRP,1.5
Celebi,MHP,28.3
Celebi,AKP,36.1
Celebi,CHP,15.3
Celebi,IYI,14.7
Celebi,BBP,1.4
Celebi,DEM,0.1
Celebi,ZAFER,1.5
Delice,AKP,35.1
Delice,CHP,23.2
Delice,MHP,27.4
Delice,IYI,9.1
Delice,BBP,0.7
Delice,DEM,0.4
Delice,ZAFER,0.9
Delice,YRP,1.5
Karakecili,AKP,43.2
Karakecili,MHP,27.8
Karakecili,CHP,14.3
Karakecili,YRP,2
Karakecili,BBP,4.6
Karakecili,DEM,0.2
Karakecili,IYI,5.7
Karakecili,ZAFER,1.4
Keskin,MHP,23.5
Keskin,AKP,36.7
Keskin,YRP,1.3
Keskin,IYI,17.5
Keskin,BBP,0.7
Keskin,CHP,17.4
Keskin,DEM,0.1
Keskin,ZAFER,0.9
Merkez,AKP,36
Merkez,BBP,0.6
Merkez,MHP,20.6
Merkez,YRP,2
Merkez,CHP,27.2
Merkez,IYI,10.2
Merkez,DEM,0.2
Merkez,ZAFER,1.5
Sulakyurt,CHP,32.2
Sulakyurt,AKP,20.4
Sulakyurt,MHP,40.6
Sulakyurt,BBP,0.5
Sulakyurt,DEM,0.2
Sulakyurt,IYI,3.6
Sulakyurt,ZAFER,0.5
Sulakyurt,YRP,0.8
Yahsihan,CHP,31.9
Yahsihan,AKP,31.1
Yahsihan,MHP,18.5
Yahsihan,YRP,1.8
Yahsihan,IYI,10.8
Yahsihan,BBP,0.5
Yahsihan,DEM,0.6
Yahsihan,ZAFER,3
