district,party,base_vote_pct
Ortakoy,AKP,36.65
Ortakoy,CHP,38.11
Ortakoy,IYI,0
Ortakoy,DEM,0.78
Ortakoy,MHP,17.81
Ortakoy,YRP,1.67
Ortakoy,TIP,0.39
Ortakoy,ZAFER,1.35
Ortakoy,BBP,0.52
Oguzlar,AKP,50.45
Oguzlar,CHP,27.15
Oguzlar,IYI,0
Oguzlar,DEM,0.11
Oguzlar,MHP,14.44
Oguzlar,YRP,2.16
Oguzlar,TIP,0.11
Oguzlar,ZAFER,1.03
Oguzlar,BBP,0.84
Lacin,AKP,48.90
Lacin,CHP,24.20
Lacin,IYI,0
Lacin,DEM,0.32
Lacin,MHP,19.46
Lacin,YRP,2.11
Lacin,TIP,0.23
Lacin,ZAFER,0.88
Lacin,BBP,0.84
Iskilip,AKP,52.76
Iskilip,CHP,16.10
Iskilip,IYI,0
Iskilip,DEM,0.17
Iskilip,MHP,19.24
Iskilip,YRP,5.14
Iskilip,TIP,0.26
Iskilip,ZAFER,1.81
Iskilip,BBP,1.35
Ugurludag,AKP,45.35
Ugurludag,CHP,14.60
Ugurludag,IYI,0
Ugurludag,DEM,0.11
Ugurludag,MHP,26.96
Ugurludag,YRP,4.30
Ugurludag,TIP,0.09
Ugurludag,ZAFER,0.89
Ugurludag,BBP,6.08
Sungurlu,AKP,33.16
Sungurlu,CHP,21.34
Sungurlu,IYI,0
Sungurlu,DEM,0.29
Sungurlu,MHP,40.32
Sungurlu,YRP,1.44
Sungurlu,TIP,0.19
Sungurlu,ZAFER,1.29
Sungurlu,BBP,0.49
Osmancik,AKP,47.14
Osmancik,CHP,24.13
Osmancik,IYI,0
Osmancik,DEM,0.11
Osmancik,MHP,20.67
Osmancik,YRP,2.52
Osmancik,TIP,0.27
Osmancik,ZAFER,1.68
Osmancik,BBP,0.86
Mecitozu,AKP,35.76
Mecitozu,CHP,39.93
Mecitozu,IYI,0
Mecitozu,DEM,0.43
Mecitozu,MHP,18.86
Mecitozu,YRP,1.83
Mecitozu,TIP,0.25
Mecitozu,ZAFER,0.68
Mecitozu,BBP,0.52
Kargi,AKP,53.95
Kargi,CHP,22.33
Kargi,IYI,0
Kargi,DEM,0.12
Kargi,MHP,14.53
Kargi,YRP,2.15
Kargi,TIP,0.22
Kargi,ZAFER,1.63
Kargi,BBP,1.07
Dodurga,AKP,39.21
Dodurga,CHP,35.54
Dodurga,IYI,0
Dodurga,DEM,0.23
Dodurga,MHP,15.69
Dodurga,YRP,3.19
Dodurga,TIP,0.38
Dodurga,ZAFER,1.48
Dodurga,BBP,0.84
Bogazkale,AKP,53.47
Bogazkale,CHP,14.91
Bogazkale,IYI,0
Bogazkale,DEM,0.34
Bogazkale,MHP,24.08
Bogazkale,YRP,2.34
Bogazkale,TIP,0.11
Bogazkale,ZAFER,1.40
Bogazkale,BBP,1.28
Bayat,AKP,53.20
Bayat,CHP,16.51
Bayat,IYI,0
Bayat,DEM,0.18
Bayat,MHP,20.55
Bayat,YRP,4.02
Bayat,TIP,0.21
Bayat,ZAFER,1.20
Bayat,BBP,1.07
Alaca,AKP,42.30
Alaca,CHP,25.43
Alaca,IYI,0
Alaca,DEM,0.37
Alaca,MHP,24.70
Alaca,YRP,3.66
Alaca,TIP,0.20
Alaca,ZAFER,1.22
Alaca,BBP,0.59
Merkez,AKP,36.90
Merkez,CHP,37.03
Merkez,IYI,0
Merkez,DEM,0.53
Merkez,MHP,17.30
Merkez,YRP,3.75
Merkez,TIP,0.46
Merkez,ZAFER,1.66
Merkez,BBP,0.64
