district,party,base_vote_pct
Akkus,AKP,58.0
Akkus,CHP,14.0
Akkus,IYI,7.7
Akkus,DEM,0.1
Akkus,MHP,10.8
Akkus,YRP,2.2
Akkus,TIP,0.3
Akkus,ZAFER,1.2
Akkus,BBP,1.1
Altinordu,AKP,34.2
Altinordu,CHP,33.4
Altinordu,IYI,11.0
Altinordu,DEM,0.3
Altinordu,MHP,15.0
Altinordu,YRP,1.4
Altinordu,TIP,0.5
Altinordu,ZAFER,1.7
Altinordu,BBP,0.4
Aybasti,AKP,54.7
Aybasti,CHP,15.4
Aybasti,IYI,7.1
Aybasti,DEM,0.2
Aybasti,MHP,14.8
Aybasti,YRP,2.1
Aybasti,TIP,0.3
Aybasti,ZAFER,1.2
Aybasti,BBP,1.0
Camas,AKP,51.0
Camas,CHP,18.3
Camas,IYI,8.9
Camas,DEM,0.1
Camas,MHP,14.8
Camas,YRP,2.0
Camas,TIP,0.1
Camas,ZAFER,0.8
Camas,BBP,1.1
Catalpinar,AKP,55.4
Catalpinar,CHP,8.3
Catalpinar,IYI,4.0
Catalpinar,DEM,0.0
Catalpinar,MHP,25.1
Catalpinar,YRP,3.9
Catalpinar,TIP,0.0
Catalpinar,ZAFER,0.6
Catalpinar,BBP,1.0
Caybasi,AKP,54.9
Caybasi,CHP,8.8
Caybasi,IYI,9.8
Caybasi,DEM,0.0
Caybasi,MHP,14.9
Caybasi,YRP,5.7
Caybasi,TIP,0.2
Caybasi,ZAFER,1.1
Caybasi,BBP,1.9
Fatsa,AKP,47.5
Fatsa,CHP,25.7
Fatsa,IYI,10.0
Fatsa,DEM,0.2
Fatsa,MHP,8.9
Fatsa,YRP,2.1
Fatsa,TIP,0.4
Fatsa,ZAFER,1.6
Fatsa,BBP,1.1
Golkoy,AKP,41.9
Golkoy,CHP,25.6
Golkoy,IYI,9.2
Golkoy,DEM,0.2
Golkoy,MHP,16.8
Golkoy,YRP,1.2
Golkoy,TIP,0.3
Golkoy,ZAFER,0.9
Golkoy,BBP,0.7
Gulyali,AKP,38.9
Gulyali,CHP,34.1
Gulyali,IYI,12.1
Gulyali,DEM,0.2
Gulyali,MHP,9.5
Gulyali,YRP,0.7
Gulyali,TIP,0.2
Gulyali,ZAFER,1.2
Gulyali,BBP,0.4
Gurgentepe,AKP,36.8
Gurgentepe,CHP,42.1
Gurgentepe,IYI,5.9
Gurgentepe,DEM,0.2
Gurgentepe,MHP,10.4
Gurgentepe,YRP,1.1
Gurgentepe,TIP,0.2
Gurgentepe,ZAFER,0.4
Gurgentepe,BBP,0.3
Ikizce,AKP,54.5
Ikizce,CHP,14.9
Ikizce,IYI,8.4
Ikizce,DEM,0.1
Ikizce,MHP,13.7
Ikizce,YRP,2.7
Ikizce,TIP,0.2
Ikizce,ZAFER,1.0
Ikizce,BBP,1.2
Kabaduz,AKP,42.2
Kabaduz,CHP,16.7
Kabaduz,IYI,9.5
Kabaduz,DEM,0.1
Kabaduz,MHP,26.1
Kabaduz,YRP,1.3
Kabaduz,TIP,0.2
Kabaduz,ZAFER,0.8
Kabaduz,BBP,0.3
Kabatas,AKP,52.0
Kabatas,CHP,13.6
Kabatas,IYI,11.4
Kabatas,DEM,0.2
Kabatas,MHP,16.1
Kabatas,YRP,1.8
Kabatas,TIP,0.2
Kabatas,ZAFER,1.0
Kabatas,BBP,0.7
Korgan,AKP,62.2
Korgan,CHP,10.6
Korgan,IYI,6.6
Korgan,DEM,0.1
Korgan,MHP,10.5
Korgan,YRP,3.4
Korgan,TIP,0.1
Korgan,ZAFER,0.9
Korgan,BBP,3.1
Kumru,AKP,63.0
Kumru,CHP,7.9
Kumru,IYI,6.9
Kumru,DEM,0.1
Kumru,MHP,13.4
Kumru,YRP,3.9
Kumru,TIP,0.1
Kumru,ZAFER,0.9
Kumru,BBP,1.5
Mesudiye,AKP,50.9
Mesudiye,CHP,23.3
Mesudiye,IYI,6.4
Mesudiye,DEM,0.1
Mesudiye,MHP,12.4
Mesudiye,YRP,2.1
Mesudiye,TIP,0.2
Mesudiye,ZAFER,0.7
Mesudiye,BBP,0.8
Persembe,AKP,38.2
Persembe,CHP,32.1
Persembe,IYI,12.9
Persembe,DEM,0.1
Persembe,MHP,9.7
Persembe,YRP,1.3
Persembe,TIP,0.4
Persembe,ZAFER,1.1
Persembe,BBP,0.5
Ulubey,AKP,42.7
Ulubey,CHP,26.8
Ulubey,IYI,8.7
Ulubey,DEM,0.1
Ulubey,MHP,15.9
Ulubey,YRP,1.5
Ulubey,TIP,0.2
Ulubey,ZAFER,0.7
Ulubey,BBP,0.4
Unye,AKP,52.4
Unye,CHP,16.2
Unye,IYI,11.3
Unye,DEM,0.2
Unye,MHP,10.2
Unye,YRP,4.2
Unye,TIP,0.3
Unye,ZAFER,1.9
Unye,BBP,0.8
