district,party,base_vote_pct
Agin,AKP,43.5
Agin,CHP,17.3
Agin,IYI,0.0
Agin,DEM,0.0
Agin,MHP,37.3
Agin,YRP,1.2
Agin,TIP,0.0
Agin,ZAFER,0.2
Agin,BBP,0.0
Agin,SAADET,0.0
Alacakaya,AKP,41.6
Alacakaya,CHP,0.0
Alacakaya,IYI,0.0
Alacakaya,DEM,0.0
Alacakaya,MHP,11.3
Alacakaya,YRP,45.4
Alacakaya,TIP,0.0
Alacakaya,ZAFER,0.0
Alacakaya,BBP,0.0
Alacakaya,SAADET,0.0
Aricak,AKP,60.3
Aricak,CHP,2.9
Aricak,IYI,0.0
Aricak,DEM,0.0
Aricak,MHP,1.6
Aricak,YRP,32.4
Aricak,TIP,0.0
Aricak,ZAFER,0.0
Aricak,BBP,0.0
Aricak,SAADET,0.0
Baskil,AKP,41.0
Baskil,CHP,6.0
Baskil,IYI,0.0
Baskil,DEM,0.0
Baskil,MHP,45.3
Baskil,YRP,6.4
Baskil,TIP,0.0
Baskil,ZAFER,0.0
Baskil,BBP,0.0
Baskil,SAADET,0.0
Karakocan,AKP,33.2
Karakocan,CHP,0.0
Karakocan,IYI,0.0
Karakocan,DEM,36.6
Karakocan,MHP,0.0
Karakocan,YRP,25.4
Karakocan,TIP,0.0
Karakocan,ZAFER,0.0
Karakocan,BBP,0.0
Karakocan,SAADET,2.1
Keban,AKP,24.7
Keban,CHP,12.0
Keban,IYI,24.3
Keban,DEM,0.0
Keban,MHP,29.3
Keban,YRP,4.3
Keban,TIP,0.0
Keban,ZAFER,0.4
Keban,BBP,0.0
Keban,SAADET,0.0
Kovancilar,AKP,27.0
Kovancilar,CHP,0.0
Kovancilar,IYI,0.0
Kovancilar,DEM,0.0
Kovancilar,MHP,5.9
Kovancilar,YRP,7.5
Kovancilar,TIP,0.0
Kovancilar,ZAFER,0.0
Kovancilar,BBP,22.9
Kovancilar,SAADET,22.3
Maden,AKP,50.3
Maden,CHP,5.8
Maden,IYI,0.0
Maden,DEM,1.1
Maden,MHP,12.3
Maden,YRP,29.5
Maden,TIP,0.0
Maden,ZAFER,0.0
Maden,BBP,0.0
Maden,SAADET,0.0
Merkez,AKP,34.8
Merkez,CHP,18.2
Merkez,IYI,1.0
Merkez,DEM,2.6
Merkez,MHP,14.0
Merkez,YRP,18.9
Merkez,TIP,0.0
Merkez,ZAFER,1.4
Merkez,BBP,0.0
Merkez,SAADET,5.7
Palu,AKP,37.5
Palu,CHP,0.0
Palu,IYI,0.0
Palu,DEM,1.8
Palu,MHP,0.6
Palu,YRP,56.4
Palu,TIP,0.0
Palu,ZAFER,0.0
Palu,BBP,0.0
Palu,SAADET,2.7
Sivrice,AKP,32.1
Sivrice,CHP,0.0
Sivrice,IYI,0.0
Sivrice,DEM,0.0
Sivrice,MHP,32.3
Sivrice,YRP,33.3
Sivrice,TIP,0.0
Sivrice,ZAFER,0.0
Sivrice,BBP,0.0
Sivrice,SAADET,0.8
