district,party,base_vote_pct
Merkez,AKP,28.71
Merkez,CHP,4.79
Merkez,IYI,3.53
Merkez,DEM,0.14
Merkez,MHP,30.57
Merkez,YRP,29.61
Merkez,ZAFER,
Merkez,TIP,0
Merkez,BBP,0
Merkez,SAADET,1.57
Akdagmadeni,AKP,37.81
Akdagmadeni,CHP,4.54
Akdagmadeni,IYI,3.51
Akdagmadeni,DEM,0
Akdagmadeni,MHP,46.91
Akdagmadeni,YRP,6.24
Akdagmadeni,ZAFER,0
Akdagmadeni,TIP,0
Akdagmadeni,BBP,0
Akdagmadeni,SAADET,0.66
Aydincik,AKP,49.56
Aydincik,CHP,0
Aydincik,IYI,0
Aydincik,DEM,0
Aydincik,MHP,46.32
Aydincik,YRP,3.09
Aydincik,ZAFER,0
Aydincik,TIP,0
Aydincik,BBP,0
Aydincik,SAADET,0.53
Bogazliyan,AKP,41.99
Bogazliyan,CHP,45.2
Bogazliyan,IYI,1.04
Bogazliyan,DEM,0
Bogazliyan,MHP,5.77
Bogazliyan,YRP,3.46
Bogazliyan,ZAFER,1.82
Bogazliyan,TIP,0
Bogazliyan,BBP,0
Bogazliyan,SAADET,0.45
Candir,AKP,14.72
Candir,CHP,26.43
Candir,IYI,0
Candir,DEM,0
Candir,MHP,34.66
Candir,YRP,23.78
Candir,ZAFER,0
Candir,TIP,0
Candir,BBP,0
Candir,SAADET,0.30
Cayiralan,AKP,31.81
Cayiralan,CHP,30.62
Cayiralan,IYI,0
Cayiralan,DEM,0
Cayiralan,MHP,37.13
Cayiralan,YRP,0
Cayiralan,ZAFER,0
Cayiralan,TIP,0
Cayiralan,BBP,0
Cayiralan,SAADET,0.2
Cekerek,AKP,39.18
Cekerek,CHP,3.23
Cekerek,IYI,0
Cekerek,DEM,0
Cekerek,MHP,56.41
Cekerek,YRP,0
Cekerek,ZAFER,0
Cekerek,TIP,0
Cekerek,BBP,0
Cekerek,SAADET,0.88
Kadisehri,AKP,40.02
Kadisehri,CHP,0
Kadisehri,IYI,0
Kadisehri,DEM,0
Kadisehri,MHP,17.81
Kadisehri,YRP,40.36
Kadisehri,ZAFER,0
Kadisehri,TIP,0
Kadisehri,BBP,0
Kadisehri,SAADET,1.04
Saraykent,AKP,42.71
Saraykent,CHP,0.91
Saraykent,IYI,0.50
Saraykent,DEM,0
Saraykent,MHP,54.89
Saraykent,YRP,0.81
Saraykent,ZAFER,0
Saraykent,TIP,0
Saraykent,BBP,0
Saraykent,SAADET,0.03
Sarikaya,AKP,43.87
Sarikaya,CHP,3.26
Sarikaya,IYI,5.72
Sarikaya,DEM,0
Sarikaya,MHP,34.61
Sarikaya,YRP,3.18
Sarikaya,ZAFER,0
Sarikaya,TIP,0
Sarikaya,BBP,8.63
Sarikaya,SAADET,0.37
Sefaatli,AKP,42.64
Sefaatli,CHP,9.64
Sefaatli,IYI,12.97
Sefaatli,DEM,0
Sefaatli,MHP,29.96
Sefaatli,YRP,1.30
Sefaatli,ZAFER,0
Sefaatli,TIP,0
Sefaatli,BBP,0
Sefaatli,SAADET,0.17
Sorgun,AKP,36.19
Sorgun,CHP,2.76
Sorgun,IYI,1.61
Sorgun,DEM,0
Sorgun,MHP,50.25
Sorgun,YRP,7.17
Sorgun,ZAFER,0
Sorgun,TIP,0
Sorgun,BBP,0
Sorgun,SAADET,1.09
Yenifakili,AKP,45.37
Yenifakili,CHP,0
Yenifakili,IYI,6.94
Yenifakili,DEM,0
Yenifakili,MHP,44.21
Yenifakili,YRP,2.73
Yenifakili,ZAFER,0
Yenifakili,TIP,0
Yenifakili,BBP,0
Yenifakili,SAADET,0.42
Yerkoy,AKP,28.03
Yerkoy,CHP,22.92
Yerkoy,IYI,15.75
Yerkoy,DEM,0
Yerkoy,MHP,26.82
Yerkoy,YRP,4.75
Yerkoy,ZAFER,0
Yerkoy,TIP,0
Yerkoy,BBP,0
Yerkoy,SAADET,1.16
