district,party,base_vote_pct
Aksu,AKP,40.1
Aksu,CHP,39.9
Aksu,IYI,6.1
Aksu,DEM,0
Aksu,MHP,13
Aksu,YRP,0
Aksu,TIP,0
Aksu,ZAFER,0.4
Aksu,BBP,0
Aksu,SAADET,0.2
Atabey,AKP,33
Atabey,CHP,17.2
Atabey,IYI,4.1
Atabey,DEM,0
Atabey,MHP,33.4
Atabey,YRP,9.4
Atabey,TIP,0
Atabey,ZAFER,1
Atabey,BBP,0
Atabey,SAADET,1.7
Egirdir,AKP,28.8
Egirdir,CHP,18.2
Egirdir,IYI,0
Egirdir,DEM,0
Egirdir,MHP,29
Egirdir,YRP,1.1
Egirdir,TIP,0
Egirdir,ZAFER,2.2
Egirdir,BBP,0
Egirdir,SAADET,0.4
Gelendost,AKP,36.1
Gelendost,CHP,0
Gelendost,IYI,48.9
Gelendost,DEM,0
Gelendost,MHP,10.4
Gelendost,YRP,0
Gelendost,TIP,0
Gelendost,ZAFER,0.8
Gelendost,BBP,0
Gelendost,SAADET,3.6
Gonen,AKP,30.4
Gonen,CHP,45.1
Gonen,IYI,5.1
Gonen,DEM,0
Gonen,MHP,17.7
Gonen,YRP,0
Gonen,TIP,0
Gonen,ZAFER,0.5
Gonen,BBP,0
Gonen,SAADET,0.4
Keciborlu,AKP,45.9
Keciborlu,CHP,27.2
Keciborlu,IYI,11.6
Keciborlu,DEM,0 
Keciborlu,MHP,13.2
Keciborlu,YRP,0
Keciborlu,TIP,0
Keciborlu,ZAFER,1.3
Keciborlu,BBP,0
Keciborlu,SAADET,0.5
Merkez,AKP,37.1
Merkez,CHP,22.7
Merkez,IYI,15.7
Merkez,DEM,0.5
Merkez,MHP,12.9
Merkez,YRP,3
Merkez,TIP,0
Merkez,ZAFER,4.8
Merkez,BBP,0.5
Merkez,SAADET,1.3
Senirkent,AKP,38.6
Senirkent,CHP,0
Senirkent,IYI,15.6
Senirkent,DEM,0
Senirkent,MHP,40.9
Senirkent,YRP,0
Senirkent,TIP,0
Senirkent,ZAFER,1.4
Senirkent,BBP,0
Senirkent,SAADET,3
Sutculer,AKP,48.8
Sutculer,CHP,0
Sutculer,IYI,6
Sutculer,DEM,0
Sutculer,MHP,42.9
Sutculer,YRP,0
Sutculer,TIP,0
Sutculer,ZAFER,0.9
Sutculer,BBP,0
Sutculer,SAADET,0.6
Sarkikaraagac,AKP,26
Sarkikaraagac,CHP,18.6
Sarkikaraagac,IYI,22.2
Sarkikaraagac,DEM,0
Sarkikaraagac,MHP,22
Sarkikaraagac,YRP,7.7
Sarkikaraagac,TIP,0
Sarkikaraagac,ZAFER,1.8
Sarkikaraagac,BBP,0
Sarkikaraagac,SAADET,1.2
Uluborlu,AKP,39
Uluborlu,CHP,22.1
Uluborlu,IYI,25.5
Uluborlu,DEM,0
Uluborlu,MHP,9.6
Uluborlu,YRP,2.1
Uluborlu,TIP,0
Uluborlu,ZAFER,0
Uluborlu,BBP,0
Uluborlu,SAADET,1.4
Yalvac,AKP,32.9
Yalvac,CHP,9.4
Yalvac,IYI,31.5
Yalvac,DEM,0
Yalvac,MHP,17.9
Yalvac,YRP,3.8
Yalvac,TIP,0
Yalvac,ZAFER,1.6
Yalvac,BBP,0
Yalvac,SAADET,0
Yenisarbademli,AKP,57.3
Yenisarbademli,CHP,40.5
Yenisarbademli,IYI,0
Yenisarbademli,DEM,0
Yenisarbademli,MHP,1.3
Yenisarbademli,YRP,0
Yenisarbademli,TIP,0
Yenisarbademli,ZAFER,0.1
Yenisarbademli,BBP,0
Yenisarbademli,SAADET,0.1
