district,party,base_vote_pct
Akcadag,AKP,35.0
Akcadag,CHP,28.4
Akcadag,IYI,3.1
Akcadag,DEM,7.8
Akcadag,MHP,16.9
Akcadag,YRP,5.3
Akcadag,TIP,0.0
Akcadag,ZAFER,0.7
Akcadag,BBP,1.2
Arapgir,AKP,38.1
Arapgir,CHP,35.0
Arapgir,IYI,5.0
Arapgir,DEM,2.8
Arapgir,MHP,12.5
Arapgir,YRP,2.9
Arapgir,TIP,0.0
Arapgir,ZAFER,1.1
Arapgir,BBP,1.1
Arguvan,AKP,14.4
Arguvan,CHP,56.0
Arguvan,IYI,2.0
Arguvan,DEM,19.0
Arguvan,MHP,3.5
Arguvan,YRP,2.4
Arguvan,TIP,0.0
Arguvan,ZAFER,0.2
Arguvan,BBP,0.3
Battalgazi,AKP,52.2
Battalgazi,CHP,15.9
Battalgazi,IYI,3.0
Battalgazi,DEM,2.3
Battalgazi,MHP,11.0
Battalgazi,YRP,11.9
Battalgazi,TIP,0.0
Battalgazi,ZAFER,1.1
Battalgazi,BBP,1.3
Darende,AKP,50.6
Darende,CHP,12.9
Darende,IYI,4.0
Darende,DEM,0.9
Darende,MHP,18.5
Darende,YRP,8.9
Darende,TIP,0.0
Darende,ZAFER,0.9
Darende,BBP,1.4
Dogansehir,AKP,32.4
Dogansehir,CHP,30.4
Dogansehir,IYI,5.2
Dogansehir,DEM,5.3
Dogansehir,MHP,18.7
Dogansehir,YRP,4.1
Dogansehir,TIP,0.0
Dogansehir,ZAFER,0.9
Dogansehir,BBP,1.3
Doganyol,AKP,54.4
Doganyol,CHP,15.9
Doganyol,IYI,4.1
Doganyol,DEM,1.0
Doganyol,MHP,11.7
Doganyol,YRP,9.3
Doganyol,TIP,0.0
Doganyol,ZAFER,1.2
Doganyol,BBP,0.7
Hekimhan,AKP,25.1
Hekimhan,CHP,45.1
Hekimhan,IYI,7.3
Hekimhan,DEM,2.5
Hekimhan,MHP,14.5
Hekimhan,YRP,2.6
Hekimhan,TIP,0.0
Hekimhan,ZAFER,0.8
Hekimhan,BBP,0.5
Kale,AKP,68.7
Kale,CHP,7.8
Kale,IYI,2.1
Kale,DEM,1.4
Kale,MHP,9.3
Kale,YRP,6.8
Kale,TIP,0.0
Kale,ZAFER,0.5
Kale,BBP,2.3
Kuluncak,AKP,34.0
Kuluncak,CHP,26.0
Kuluncak,IYI,5.8
Kuluncak,DEM,1.0
Kuluncak,MHP,25.6
Kuluncak,YRP,4.1
Kuluncak,TIP,0.0
Kuluncak,ZAFER,1.0
Kuluncak,BBP,1.4
Puturge,AKP,60.8
Puturge,CHP,12.6
Puturge,IYI,2.3
Puturge,DEM,2.6
Puturge,MHP,8.0
Puturge,YRP,11.0
Puturge,TIP,0.0
Puturge,ZAFER,0.6
Puturge,BBP,0.6
Yazihan,AKP,39.1
Yazihan,CHP,23.9
Yazihan,IYI,2.6
Yazihan,DEM,9.1
Yazihan,MHP,12.1
Yazihan,YRP,9.5
Yazihan,TIP,0.0
Yazihan,ZAFER,0.5
Yazihan,BBP,1.7
Yesilyurt,AKP,42.7
Yesilyurt,CHP,23.0
Yesilyurt,IYI,4.6
Yesilyurt,DEM,2.4
Yesilyurt,MHP,13.3
Yesilyurt,YRP,9.6
Yesilyurt,TIP,0.0
Yesilyurt,ZAFER,1.4
Yesilyurt,BBP,1.5
