district,party,base_vote_pct
Basiskele,AKP,47.9
Basiskele,CHP,20.4
Basiskele,IYI,0
Basiskele,DEM,0
Basiskele,MHP,0
Basiskele,YRP,8.1
Basiskele,TIP,0.3
Basiskele,ZAFER,4.5
Basiskele,BBP,0
Basiskele,SAADET,12.2
Cayirova,AKP,38.7
Cayirova,CHP,25
Cayirova,IYI,23
Cayirova,DEM,0
Cayirova,MHP,0
Cayirova,YRP,7
Cayirova,TIP,1
Cayirova,ZAFER,3.4
Cayirova,BBP,0
Cayirova,SAADET,0
Darica,AKP,39.2
Darica,CHP,30
Darica,IYI,2.5
Darica,DEM,7.5
Darica,MHP,0
Darica,YRP,11.1
Darica,TIP,0.4
Darica,ZAFER,4.5
Darica,BBP,0
Darica,SAADET,2.1
Derince,AKP,39.4
Derince,CHP,44.4
Derince,IYI,2.2
Derince,DEM,0
Derince,MHP,0
Derince,YRP,6.4
Derince,TIP,0.3
Derince,ZAFER,3.3
Derince,BBP,0
Derince,SAADET,1.7
Dilovasi,AKP,32
Dilovasi,CHP,7
Dilovasi,IYI,15.9
Dilovasi,DEM,25.9
Dilovasi,MHP,0
Dilovasi,YRP,10.5
Dilovasi,TIP,0.3
Dilovasi,ZAFER,1.2
Dilovasi,BBP,0
Dilovasi,SAADET,3.8
Gebze,AKP,37
Gebze,CHP,15.6
Gebze,IYI,13.7
Gebze,DEM,2.7
Gebze,MHP,0
Gebze,YRP,11.7
Gebze,TIP,8.6
Gebze,ZAFER,4.5
Gebze,BBP,0
Gebze,SAADET,2.9
Golcuk,AKP,42.2
Golcuk,CHP,33
Golcuk,IYI,5.2
Golcuk,DEM,1.2
Golcuk,MHP,0
Golcuk,YRP,8.9
Golcuk,TIP,0.3
Golcuk,ZAFER,4.6
Golcuk,BBP,0
Golcuk,SAADET,2.6
Izmit,AKP,39.4
Izmit,CHP,44.3
Izmit,IYI,2.2
Izmit,DEM,1.1
Izmit,MHP,0
Izmit,YRP,5.7
Izmit,TIP,0.4
Izmit,ZAFER,3.5
Izmit,BBP,0
Izmit,SAADET,1.5
Kandira,AKP,38.6
Kandira,CHP,13.6
Kandira,IYI,8.3
Kandira,DEM,0.2
Kandira,MHP,0
Kandira,YRP,10.5
Kandira,TIP,0.1
Kandira,ZAFER,1.2
Kandira,BBP,0
Kandira,SAADET,2.3
Karamursel,AKP,38.1
Karamursel,CHP,41
Karamursel,IYI,3.2
Karamursel,DEM,0
Karamursel,MHP,0
Karamursel,YRP,5.8
Karamursel,TIP,0.1
Karamursel,ZAFER,2.5
Karamursel,BBP,0
Karamursel,SAADET,5.7
Kartepe,AKP,42.3
Kartepe,CHP,31.9
Kartepe,IYI,3.2
Kartepe,DEM,0
Kartepe,MHP,0
Kartepe,YRP,12.7
Kartepe,TIP,0.3
Kartepe,ZAFER,3.4
Kartepe,BBP,0
Kartepe,SAADET,2
Korfez,AKP,35.9
Korfez,CHP,31.5
Korfez,IYI,4.8
Korfez,DEM,6
Korfez,MHP,0
Korfez,YRP,10.3
Korfez,TIP,0.3
Korfez,ZAFER,4.5
Korfez,BBP,0
Korfez,SAADET,3.7
