district,party,base_vote_pct
Alasehir,AKP,0
Alasehir,CHP,51.75
Alasehir,IYI,1.51
Alasehir,DEM,0
Alasehir,MHP,40.45
Alasehir,YRP,1.97
Alasehir,TIP,0.56
Alasehir,ZAFER,0.83
Alasehir,BBP,0
Alasehir,SAADET,0.44
Yunusemre,AKP,29.97
Yunusemre,CHP,46.78
Yunusemre,IYI,12.45
Yunusemre,DEM,1.43
Yunusemre,MHP,0
Yunusemre,YRP,2.35
Yunusemre,TIP,0.23
Yunusemre,ZAFER,2.52
Yunusemre,BBP,0
Yunusemre,SAADET,0.54
Turgutlu,AKP,0
Turgutlu,CHP,37.24
Turgutlu,IYI,1.88
Turgutlu,DEM,5.64
Turgutlu,MHP,33.06
Turgutlu,YRP,14.01
Turgutlu,TIP,0.38
Turgutlu,ZAFER,2.15
Turgutlu,BBP,0.67
Turgutlu,SAADET,1.42
Sehzadeler,AKP,29.52
Sehzadeler,CHP,42.98
Sehzadeler,IYI,18.77
Sehzadeler,DEM,0
Sehzadeler,MHP,0
Sehzadeler,YRP,3.52
Sehzadeler,TIP,0.30
Sehzadeler,ZAFER,2.21
Sehzadeler,BBP,0
Sehzadeler,SAADET,0
Soma,AKP,25.57
Soma,CHP,54.82
Soma,IYI,4.41
Soma,DEM,0
Soma,MHP,0
Soma,YRP,3.51
Soma,TIP,0.12
Soma,ZAFER,0.90
Soma,BBP,8.24
Soma,SAADET,1.28
Selendi,AKP,0
Selendi,CHP,20.99
Selendi,IYI,1.78
Selendi,DEM,0
Selendi,MHP,38.41
Selendi,YRP,36.32
Selendi,TIP,0.20
Selendi,ZAFER,0.50
Selendi,BBP,0
Selendi,SAADET,0.95
Saruhanli,AKP,41.72
Saruhanli,CHP,0
Saruhanli,IYI,6.35
Saruhanli,DEM,6.34
Saruhanli,MHP,0
Saruhanli,YRP,2.47
Saruhanli,TIP,0.14
Saruhanli,ZAFER,3.02
Saruhanli,BBP,0
Saruhanli,SAADET,35.82
Sarigol,AKP,0
Sarigol,CHP,55.17
Sarigol,IYI,0
Sarigol,DEM,0
Sarigol,MHP,40.98
Sarigol,YRP,1.97
Sarigol,TIP,0.15
Sarigol,ZAFER,0.36
Sarigol,BBP,0
Sarigol,SAADET,0.36
Salihli,AKP,0
Salihli,CHP,56.10
Salihli,IYI,2.56
Salihli,DEM,2.73
Salihli,MHP,31.68
Salihli,YRP,1.75
Salihli,TIP,0.26
Salihli,ZAFER,1.77
Salihli,BBP,0.23
Salihli,SAADET,0
Kula,AKP,0
Kula,CHP,50.56
Kula,IYI,2.40
Kula,DEM,0
Kula,MHP,41.89
Kula,YRP,1.16
Kula,TIP,0.18
Kula,ZAFER,0.80
Kula,BBP,0.88
Kula,SAADET,0.40
Koprubasi,AKP,36.15
Koprubasi,CHP,59.41
Koprubasi,IYI,1.36
Koprubasi,DEM,0
Koprubasi,MHP,0
Koprubasi,YRP,1.61
Koprubasi,TIP,0.06
Koprubasi,ZAFER,0.33
Koprubasi,BBP,0
Koprubasi,SAADET,0.48
Kirkagac,AKP,36.05
Kirkagac,CHP,40.62
Kirkagac,IYI,1.97
Kirkagac,DEM,0
Kirkagac,MHP,0
Kirkagac,YRP,2.28
Kirkagac,TIP,0.04
Kirkagac,ZAFER,0.64
Kirkagac,BBP,2.76
Kirkagac,SAADET,0.50
Gordes,AKP,35.43
Gordes,CHP,44.73
Gordes,IYI,1.90
Gordes,DEM,0
Gordes,MHP,0
Gordes,YRP,15.31
Gordes,TIP,0.11
Gordes,ZAFER,0.56
Gordes,BBP,0
Gordes,SAADET,1.27
Golmarmara,AKP,36.18
Golmarmara,CHP,56.12
Golmarmara,IYI,0
Golmarmara,DEM,5.79
Golmarmara,MHP,0
Golmarmara,YRP,0
Golmarmara,TIP,0.02
Golmarmara,ZAFER,0.28
Golmarmara,BBP,0
Golmarmara,SAADET,0.85
Demirci,AKP,54.89
Demirci,CHP,20.82
Demirci,IYI,1.67
Demirci,DEM,0
Demirci,MHP,0
Demirci,YRP,18.98
Demirci,TIP,0.08
Demirci,ZAFER,0.77
Demirci,BBP,0
Demirci,SAADET,1.71
Akhisar,AKP,37.70
Akhisar,CHP,55.99
Akhisar,IYI,2.17
Akhisar,DEM,1.28
Akhisar,MHP,0
Akhisar,YRP,0
Akhisar,TIP,0.16
Akhisar,ZAFER,2.07
Akhisar,BBP,0.47
Akhisar,SAADET,1.02
Ahmetli,AKP,27.00
Ahmetli,CHP,44.83
Ahmetli,IYI,26.16
Ahmetli,DEM,0
Ahmetli,MHP,0
Ahmetli,YRP,1.29
Ahmetli,TIP,0.11
Ahmetli,ZAFER,0.60
Ahmetli,BBP,0
Ahmetli,SAADET,0.36
