district,party,base_vote_pct
Ondokuzmayis,AKP,53.9
Ondokuzmayis,CHP,11.8
Ondokuzmayis,IYI,10.2
Ondokuzmayis,DEM,0.2
Ondokuzmayis,MHP,12.7
Ondokuzmayis,YRP,5.5
Ondokuzmayis,TIP,0.4
Ondokuzmayis,ZAFER,1.7
Ondokuzmayis,BBP,1.7
Alacam,AKP,42.1
Alacam,CHP,20.2
Alacam,IYI,13.7
Alacam,DEM,0.3
Alacam,MHP,15.5
Alacam,YRP,2.5
Alacam,TIP,0.5
Alacam,ZAFER,1.6
Alacam,BBP,0.7
Asarcik,AKP,53.1
Asarcik,CHP,6.1
Asarcik,IYI,6.9
Asarcik,DEM,0.0
Asarcik,MHP,23.5
Asarcik,YRP,4.2
Asarcik,TIP,0.2
Asarcik,ZAFER,1.3
Asarcik,BBP,2.6
Atakum,AKP,29.0
Atakum,CHP,33.1
Atakum,IYI,16.6
Atakum,DEM,0.5
Atakum,MHP,10.1
Atakum,YRP,2.9
Atakum,TIP,1.3
Atakum,ZAFER,3.1
Atakum,BBP,0.8
Ayvacik,AKP,59.5
Ayvacik,CHP,5.9
Ayvacik,IYI,5.9
Ayvacik,DEM,0.1
Ayvacik,MHP,10.9
Ayvacik,YRP,3.8
Ayvacik,TIP,0.1
Ayvacik,ZAFER,1.2
Ayvacik,BBP,10.3
Bafra,AKP,42.8
Bafra,CHP,15.8
Bafra,IYI,13.7
Bafra,DEM,0.2
Bafra,MHP,16.1
Bafra,YRP,3.0
Bafra,TIP,0.4
Bafra,ZAFER,2.2
Bafra,BBP,3.2
Canik,AKP,49.8
Canik,CHP,13.8
Canik,IYI,10.1
Canik,DEM,0.2
Canik,MHP,14.3
Canik,YRP,5.0
Canik,TIP,0.5
Canik,ZAFER,2.3
Canik,BBP,1.2
Carsamba,AKP,51.2
Carsamba,CHP,11.5
Carsamba,IYI,10.3
Carsamba,DEM,0.1
Carsamba,MHP,13.8
Carsamba,YRP,6.7
Carsamba,TIP,0.3
Carsamba,ZAFER,1.9
Carsamba,BBP,1.8
Havza,AKP,42.1
Havza,CHP,17.0
Havza,IYI,10.3
Havza,DEM,0.2
Havza,MHP,23.6
Havza,YRP,2.4
Havza,TIP,0.4
Havza,ZAFER,1.2
Havza,BBP,0.7
Ilkadim,AKP,37.8
Ilkadim,CHP,24.1
Ilkadim,IYI,14.1
Ilkadim,DEM,0.4
Ilkadim,MHP,12.6
Ilkadim,YRP,4.0
Ilkadim,TIP,0.8
Ilkadim,ZAFER,2.6
Ilkadim,BBP,1.0
Kavak,AKP,43.9
Kavak,CHP,13.8
Kavak,IYI,11.7
Kavak,DEM,0.2
Kavak,MHP,20.9
Kavak,YRP,4.0
Kavak,TIP,0.2
Kavak,ZAFER,1.8
Kavak,BBP,1.0
Ladik,AKP,33.7
Ladik,CHP,16.8
Ladik,IYI,8.8
Ladik,DEM,0.2
Ladik,MHP,33.1
Ladik,YRP,2.7
Ladik,TIP,0.5
Ladik,ZAFER,1.4
Ladik,BBP,1.2
Salipazari,AKP,52.5
Salipazari,CHP,12.3
Salipazari,IYI,7.6
Salipazari,DEM,0.1
Salipazari,MHP,16.9
Salipazari,YRP,5.6
Salipazari,TIP,0.2
Salipazari,ZAFER,1.2
Salipazari,BBP,1.2
Tekkekoy,AKP,45.5
Tekkekoy,CHP,19.0
Tekkekoy,IYI,12.2
Tekkekoy,DEM,0.1
Tekkekoy,MHP,12.5
Tekkekoy,YRP,5.5
Tekkekoy,TIP,0.4
Tekkekoy,ZAFER,1.8
Tekkekoy,BBP,0.6
Terme,AKP,49.5
Terme,CHP,14.8
Terme,IYI,7.3
Terme,DEM,0.1
Terme,MHP,20.2
Terme,YRP,3.8
Terme,TIP,0.2
Terme,ZAFER,1.4
Terme,BBP,0.7
Vezirkopru,AKP,53.4
Vezirkopru,CHP,10.1
Vezirkopru,IYI,7.7
Vezirkopru,DEM,0.1
Vezirkopru,MHP,16.0
Vezirkopru,YRP,4.4
Vezirkopru,TIP,0.3
Vezirkopru,ZAFER,1.1
Vezirkopru,BBP,0.9
Yakakent,AKP,49.6
Yakakent,CHP,20.9
Yakakent,IYI,13.1
Yakakent,DEM,0.6
Yakakent,MHP,8.2
Yakakent,YRP,1.7
Yakakent,TIP,0.7
Yakakent,ZAFER,1.5
Yakakent,BBP,0.9
