district,party,base_vote_pct
Bozkir,AKP,46.05
Bozkir,CHP,11.87
Bozkir,IYI,9.09
Bozkir,DEM,0.18
Bozkir,MHP,17.86
Bozkir,YRP,4.86
Bozkir,TIP,0.16
Bozkir,ZAFER,2.12
Bozkir,BBP,5.53
Yunak,AKP,50.26
Yunak,CHP,10.99
Yunak,IYI,9.73
Yunak,DEM,4.54
Yunak,MHP,12.88
Yunak,YRP,4.88
Yunak,TIP,0.35
Yunak,ZAFER,1.23
Yunak,BBP,2.97
Yalihuyuk,AKP,48.61
Yalihuyuk,CHP,7.89
Yalihuyuk,IYI,11.08
Yalihuyuk,DEM,0.08
Yalihuyuk,MHP,19.6
Yalihuyuk,YRP,4.06
Yalihuyuk,TIP,0.08
Yalihuyuk,ZAFER,3.35
Yalihuyuk,BBP,2.47
Tuzlukcu,AKP,46.5
Tuzlukcu,CHP,27.78
Tuzlukcu,IYI,11.12
Tuzlukcu,DEM,
Tuzlukcu,MHP,11.5
Tuzlukcu,YRP,1.81
Tuzlukcu,TIP,0.31
Tuzlukcu,ZAFER,1.89
Tuzlukcu,BBP,0.67
Taskent,AKP,46.5
Taskent,CHP,15.12
Taskent,IYI,14.53
Taskent,DEM,0.24
Taskent,MHP,10.33
Taskent,YRP,7.24
Taskent,TIP,0.03
Taskent,ZAFER,2.02
Taskent,BBP,1.84
Seydisehir,AKP,38.67
Seydisehir,CHP,27.3
Seydisehir,IYI,10.5
Seydisehir,DEM,
Seydisehir,MHP,10.83
Seydisehir,YRP,6.02
Seydisehir,TIP,
Seydisehir,ZAFER,2.59
Seydisehir,BBP,0.98
Selcuklu,AKP,46.69
Selcuklu,CHP,13.14
Selcuklu,IYI,9.64
Selcuklu,DEM,2.61
Selcuklu,MHP,14.06
Selcuklu,YRP,5.57
Selcuklu,TIP,0.45
Selcuklu,ZAFER,3.95
Selcuklu,BBP,1.97
Sarayonu,AKP,56.09
Sarayonu,CHP,8.17
Sarayonu,IYI,6.38
Sarayonu,DEM,1.07
Sarayonu,MHP,16.67
Sarayonu,YRP,6.21
Sarayonu,TIP,0.11
Sarayonu,ZAFER,2.09
Sarayonu,BBP,1.79
Meram,AKP,54.71
Meram,CHP,10.39
Meram,IYI,7.57
Meram,DEM,0.87
Meram,MHP,13.14
Meram,YRP,6.09
Meram,TIP,0.29
Meram,ZAFER,3.02
Meram,BBP,2.31
Kulu,AKP,45.07
Kulu,CHP,10.77
Kulu,IYI,3.45
Kulu,DEM,20.81
Kulu,MHP,12.65
Kulu,YRP,2.82
Kulu,TIP,0.53
Kulu,ZAFER,1.24
Kulu,BBP,0.48
Karatay,AKP,55.38
Karatay,CHP,7.36
Karatay,IYI,5.51
Karatay,DEM,2.76
Karatay,MHP,14.93
Karatay,YRP,6.86
Karatay,TIP,0.28
Karatay,ZAFER,2.99
Karatay,BBP,2.31
Karapinar,AKP,47.44
Karapinar,CHP,22.73
Karapinar,IYI,5.57
Karapinar,DEM,0.16
Karapinar,MHP,13.82
Karapinar,YRP,3.51
Karapinar,TIP,0.13
Karapinar,ZAFER,2.71
Karapinar,BBP,1.62
Kadinhani,AKP,51.5
Kadinhani,CHP,8.53
Kadinhani,IYI,6.33
Kadinhani,DEM,0.38
Kadinhani,MHP,23.56
Kadinhani,YRP,3.48
Kadinhani,TIP,0.18
Kadinhani,ZAFER,1.58
Kadinhani,BBP,2.83
Ilgin,AKP,42.75
Ilgin,CHP,15.17
Ilgin,IYI,11.36
Ilgin,DEM,0.47
Ilgin,MHP,18.33
Ilgin,YRP,6.06
Ilgin,TIP,0.18
Ilgin,ZAFER,2.29
Ilgin,BBP,1.26
Huyuk,AKP,44.35
Huyuk,CHP,17.79
Huyuk,IYI,13.86
Huyuk,DEM,0.16
Huyuk,MHP,14.72
Huyuk,YRP,3.01
Huyuk,TIP,0.13
Huyuk,ZAFER,2.67
Huyuk,BBP,1.03
Halkapinar,AKP,50.59
Halkapinar,CHP,17.55
Halkapinar,IYI,6.62
Halkapinar,DEM,0.17
Halkapinar,MHP,17.34
Halkapinar,YRP,2.07
Halkapinar,TIP,0.07
Halkapinar,ZAFER,1.55
Halkapinar,BBP,1.72
Hadim,AKP,46.27
Hadim,CHP,15.45
Hadim,IYI,11.09
Hadim,DEM,0.25
Hadim,MHP,15.78
Hadim,YRP,5.3
Hadim,TIP,0.16
Hadim,ZAFER,1.76
Hadim,BBP,1.72
Guneysinir,AKP,56.75
Guneysinir,CHP,4.86
Guneysinir,IYI,5.29
Guneysinir,DEM,0.08
Guneysinir,MHP,19.54
Guneysinir,YRP,5.13
Guneysinir,TIP,0.1
Guneysinir,ZAFER,1.75
Guneysinir,BBP,5.19
Eregli,AKP,37.38
Eregli,CHP,29.4
Eregli,IYI,9.19
Eregli,DEM,1.99
Eregli,MHP,13.83
Eregli,YRP,1.91
Eregli,TIP,0.43
Eregli,ZAFER,2.62
Eregli,BBP,0.86
Emirgazi,AKP,41.40
Emirgazi,CHP,22.3
Emirgazi,IYI,8.48
Emirgazi,DEM,0.24
Emirgazi,MHP,17.12
Emirgazi,YRP,2.73
Emirgazi,TIP,0.33
Emirgazi,ZAFER,1.82
Emirgazi,BBP,2.52
Doganhisar,AKP,45.54
Doganhisar,CHP,18.67
Doganhisar,IYI,12.17
Doganhisar,DEM,0.14
Doganhisar,MHP,13.24
Doganhisar,YRP,4.31
Doganhisar,TIP,0.16
Doganhisar,ZAFER,1.64
Doganhisar,BBP,0.90
Derebucak,AKP,49.36
Derebucak,CHP,9.18
Derebucak,IYI,19.18
Derebucak,DEM,0.06
Derebucak,MHP,14.87
Derebucak,YRP,1.88
Derebucak,TIP,0.08
Derebucak,ZAFER,1.62
Derebucak,BBP,0.73
Derbent,AKP,49.10
Derbent,CHP,19.04
Derbent,IYI,7.0
Derbent,DEM,0.23
Derbent,MHP,16.77
Derbent,YRP,4.01
Derbent,TIP,0.36
Derbent,ZAFER,1.48
Derbent,BBP,0.69
Cumra,AKP,48.71
Cumra,CHP,7.88
Cumra,IYI,7.71
Cumra,DEM,0.44
Cumra,MHP,18.15
Cumra,YRP,4.38
Cumra,TIP,0.18
Cumra,ZAFER,3.05
Cumra,BBP,7.75
Celtik,AKP,48.37
Celtik,CHP,16.31
Celtik,IYI,13.43
Celtik,DEM,1.08
Celtik,MHP,13.43
Celtik,YRP,3.5
Celtik,TIP,0.24
Celtik,ZAFER,1.34
Celtik,BBP,1.11
Cihanbeyli,AKP,24.7
Cihanbeyli,CHP,12.4
Cihanbeyli,IYI,4.56
Cihanbeyli,DEM,28.98
Cihanbeyli,MHP,11.75
Cihanbeyli,YRP,2.72
Cihanbeyli,TIP,0.5
Cihanbeyli,ZAFER,1.39
Cihanbeyli,BBP,0.56
Beysehir,AKP,45.08
Beysehir,CHP,10.60
Beysehir,IYI,14.89
Beysehir,DEM,0.29
Beysehir,MHP,16.64
Beysehir,YRP,5.42
Beysehir,TIP,0.19
Beysehir,ZAFER,2.89
Beysehir,BBP,1.80
Altinekin,AKP,53.77
Altinekin,CHP,7.16
Altinekin,IYI,5.71
Altinekin,DEM,1.02
Altinekin,MHP,17.06
Altinekin,YRP,9.92
Altinekin,TIP,0.07
Altinekin,ZAFER,2.26
Altinekin,BBP,1.48
Aksehir,AKP,42.61
Aksehir,CHP,18.12
Aksehir,IYI,17.49
Aksehir,DEM,0.63
Aksehir,MHP,13.21
Aksehir,YRP,2.29
Aksehir,TIP,0.30
Aksehir,ZAFER,2.35
Aksehir,BBP,0.73
Akoren,AKP,50.68
Akoren,CHP,6.59
Akoren,IYI,10.07
Akoren,DEM,0.08
Akoren,MHP,21.21
Akoren,YRP,4.25
Akoren,TIP,0.05
Akoren,ZAFER,1.46
Akoren,BBP,4.17
Ahirli,AKP,45.25
Ahirli,CHP,13.03
Ahirli,IYI,10.61
Ahirli,DEM,0.10
Ahirli,MHP,18.37
Ahirli,YRP,4.93
Ahirli,TIP,0.03
Ahirli,ZAFER,2.26
Ahirli,BBP,3.03
