district,party,base_vote_pct
Adapazari,AKP,40.8
Adapazari,CHP,21.2
Adapazari,IYI,5.2
Adapazari,DEM,0.0
Adapazari,MHP,0.0
Adapazari,YRP,14.2
Adapazari,TIP,0.4
Adapazari,ZAFER,5.0
Adapazari,BBP,0.0
Adapazari,SAADET,10.0
Akyazi,AKP,50.0
Akyazi,CHP,8.5
Akyazi,IYI,2.1
Akyazi,DEM,0.0
Akyazi,MHP,0.0
Akyazi,YRP,10.2
Akyazi,TIP,0.1
Akyazi,ZAFER,1.9
Akyazi,BBP,21.6
Akyazi,SAADET,4.0
Arifiye,AKP,47.8
Arifiye,CHP,16.3
Arifiye,IYI,2.8
Arifiye,DEM,2.4
Arifiye,MHP,0.0
Arifiye,YRP,19.7
Arifiye,TIP,0.4
Arifiye,ZAFER,3.7
Arifiye,BBP,0.0
Arifiye,SAADET,0.0
Erenler,AKP,39.6
Erenler,CHP,9.7
Erenler,IYI,3.3
Erenler,DEM,1.2
Erenler,MHP,0.0
Erenler,YRP,7.1
Erenler,TIP,0.1
Erenler,ZAFER,3.0
Erenler,BBP,28.4
Erenler,SAADET,4.8
Ferizli,AKP,37.2
Ferizli,CHP,4.9
Ferizli,IYI,35.8
Ferizli,DEM,0.0
Ferizli,MHP,0.0
Ferizli,YRP,12.7
Ferizli,TIP,0.1
Ferizli,ZAFER,1.3
Ferizli,BBP,4.7
Ferizli,SAADET,2.0
Geyve,AKP,35.2
Geyve,CHP,24.4
Geyve,IYI,2.2
Geyve,DEM,0.0
Geyve,MHP,0.0
Geyve,YRP,33.0
Geyve,TIP,0.1
Geyve,ZAFER,0.9
Geyve,BBP,0.0
Geyve,SAADET,2.7
Hendek,AKP,0.0
Hendek,CHP,21.0
Hendek,IYI,4.2
Hendek,DEM,0.0
Hendek,MHP,30.5
Hendek,YRP,8.8
Hendek,TIP,0.1
Hendek,ZAFER,2.2
Hendek,BBP,28.6
Hendek,SAADET,2.4
Karapurcek,AKP,45.2
Karapurcek,CHP,5.9
Karapurcek,IYI,0.0
Karapurcek,DEM,0.0
Karapurcek,MHP,0.0
Karapurcek,YRP,41.7
Karapurcek,TIP,0.1
Karapurcek,ZAFER,1.1
Karapurcek,BBP,0.0
Karapurcek,SAADET,3.5
Karasu,AKP,43.6
Karasu,CHP,15.0
Karasu,IYI,6.4
Karasu,DEM,0.6
Karasu,MHP,0.0
Karasu,YRP,26.9
Karasu,TIP,0.1
Karasu,ZAFER,1.6
Karasu,BBP,0.0
Karasu,SAADET,4.5
Kaynarca,AKP,45.3
Kaynarca,CHP,3.9
Kaynarca,IYI,0.0
Kaynarca,DEM,0.0
Kaynarca,MHP,0.0
Kaynarca,YRP,44.1
Kaynarca,TIP,0.1
Kaynarca,ZAFER,1.1
Kaynarca,BBP,0.0
Kaynarca,SAADET,4.8
Kocaali,AKP,35.6
Kocaali,CHP,11.6
Kocaali,IYI,22.5
Kocaali,DEM,0.0
Kocaali,MHP,0.0
Kocaali,YRP,26.6
Kocaali,TIP,0.1
Kocaali,ZAFER,1.2
Kocaali,BBP,0.0
Kocaali,SAADET,0.0
Pamukova,AKP,40.8
Pamukova,CHP,20.8
Pamukova,IYI,0.0
Pamukova,DEM,0.0
Pamukova,MHP,0.0
Pamukova,YRP,4.1
Pamukova,TIP,0.1
Pamukova,ZAFER,1.0
Pamukova,BBP,23.2
Pamukova,SAADET,6.5
Sapanca,AKP,37.5
Sapanca,CHP,32.2
Sapanca,IYI,5.4
Sapanca,DEM,0.0
Sapanca,MHP,0.0
Sapanca,YRP,5.4
Sapanca,TIP,0.2
Sapanca,ZAFER,1.6
Sapanca,BBP,2.2
Sapanca,SAADET,4.6
Serdivan,AKP,38.8
Serdivan,CHP,32.7
Serdivan,IYI,3.5
Serdivan,DEM,0.0
Serdivan,MHP,0.0
Serdivan,YRP,10.7
Serdivan,TIP,0.4
Serdivan,ZAFER,4.3
Serdivan,BBP,1.3
Serdivan,SAADET,5.4
Sogutlu,AKP,48.7
Sogutlu,CHP,11.5
Sogutlu,IYI,3.3
Sogutlu,DEM,0.0
Sogutlu,MHP,0.0
Sogutlu,YRP,5.8
Sogutlu,TIP,0.1
Sogutlu,ZAFER,1.5
Sogutlu,BBP,20.2
Sogutlu,SAADET,6.8
Tarakli,AKP,0.0
Tarakli,CHP,6.6
Tarakli,IYI,5.2
Tarakli,DEM,0.0
Tarakli,MHP,36.2
Tarakli,YRP,21.0
Tarakli,TIP,0.1
Tarakli,ZAFER,0.5
Tarakli,BBP,24.8
Tarakli,SAADET,1.8
