district,party,base_vote_pct
Beytussebap,CHP,10.63
Beytussebap,IYI,1.62
Beytussebap,AKP,26.75
Beytussebap,MHP,4.54
Beytussebap,YRP,1.54
Beytussebap,BBP,0.22
Beytussebap,DEM,50.03
Beytussebap,TIP,0
Beytussebap,ZAFER,2.36
Cizre,CHP,5.23
Cizre,IYI,0.77
Cizre,AKP,13.08
Cizre,MHP,1.32
Cizre,YRP,0.41
Cizre,BBP,0.09
Cizre,DEM,76.76
Cizre,TIP,0
Cizre,ZAFER,0.83
Guclukonak,CHP,7.53
Guclukonak,IYI,1.57
Guclukonak,AKP,23.54
Guclukonak,MHP,3.61
Guclukonak,YRP,0.78
Guclukonak,BBP,0.40
Guclukonak,DEM,58.65
Guclukonak,TIP,0
Guclukonak,ZAFER,1.70
Idil,CHP,4.93
Idil,IYI,0.89
Idil,AKP,21.96
Idil,MHP,0.97
Idil,YRP,0.52
Idil,BBP,0.10
Idil,DEM,68.70
Idil,TIP,0
Idil,ZAFER,0.65
Merkez,CHP,7.42
Merkez,IYI,1.58
Merkez,AKP,33.60
Merkez,MHP,4.75
Merkez,YRP,0.72
Merkez,BBP,0.16
Merkez,DEM,48.05
Merkez,TIP,0
Merkez,ZAFER,1.88
Silopi,CHP,12.76
Silopi,IYI,0.89
Silopi,AKP,16.71
Silopi,MHP,1.20
Silopi,YRP,0.56
Silopi,BBP,0.17
Silopi,DEM,65.31
Silopi,TIP,0
Silopi,ZAFER,0.87
Uludere,CHP,9.44
Uludere,IYI,1.47
Uludere,AKP,23.83
Uludere,MHP,2.49
Uludere,YRP,0.50
Uludere,BBP,0.16
Uludere,DEM,58.37
Uludere,TIP,0
Uludere,ZAFER,1.49
