district,party,base_vote_pct
Merkez,AKP,20.60
Merkez,CHP,43.14
Merkez,IYI,27.17
Merkez,DEM,1.92
Merkez,MHP,0
Merkez,YRP,0.64
Merkez,TIP,0.72
Merkez,ZAFER,3.13
Merkez,BBP,0.55
Merkez,SAADET,0.25
Ayvacik,AKP,38.57
Ayvacik,CHP,48.50
Ayvacik,IYI,0
Ayvacik,DEM,0
Ayvacik,MHP,9.15
Ayvacik,YRP,0.89
Ayvacik,TIP,0
Ayvacik,ZAFER,1.19
Ayvacik,BBP,0.27
Ayvacik,SAADET,0.23
Bayramic,AKP,29.26
Bayramic,CHP,42.30
Bayramic,IYI,1.73
Bayramic,DEM,0
Bayramic,MHP,24.57
Bayramic,YRP,0.54
Bayramic,TIP,0
Bayramic,ZAFER,0.92
Bayramic,BBP,0
Bayramic,SAADET,0.44
Biga,AKP,34.46
Biga,CHP,46.96
Biga,IYI,3.35
Biga,DEM,0
Biga,MHP,8.92
Biga,YRP,2.00
Biga,TIP,0
Biga,ZAFER,1.81
Biga,BBP,0.70
Biga,SAADET,1.01
Bozcaada,AKP,23.63
Bozcaada,CHP,46.86
Bozcaada,IYI,7.78
Bozcaada,DEM,0
Bozcaada,MHP,2.28
Bozcaada,YRP,0
Bozcaada,TIP,15.75
Bozcaada,ZAFER,0.49
Bozcaada,BBP,0
Bozcaada,SAADET,0
Can,AKP,36.09
Can,CHP,48.17
Can,IYI,4.73
Can,DEM,0
Can,MHP,8.96
Can,YRP,0
Can,TIP,0
Can,ZAFER,1.07
Can,BBP,0.23
Can,SAADET,0
Eceabat,AKP,5.52
Eceabat,CHP,50.98
Eceabat,IYI,17.44
Eceabat,DEM,0
Eceabat,MHP,24.21
Eceabat,YRP,0.64
Eceabat,TIP,0
Eceabat,ZAFER,0.62
Eceabat,BBP,0
Eceabat,SAADET,0.07
Ezine,AKP,44.00
Ezine,CHP,41.15
Ezine,IYI,1.48
Ezine,DEM,0
Ezine,MHP,12.27
Ezine,YRP,0
Ezine,TIP,0
Ezine,ZAFER,0.43
Ezine,BBP,0.20
Ezine,SAADET,0
Gelibolu,AKP,34.37
Gelibolu,CHP,39.59
Gelibolu,IYI,16.41
Gelibolu,DEM,2.17
Gelibolu,MHP,3.58
Gelibolu,YRP,0.50
Gelibolu,TIP,0.82
Gelibolu,ZAFER,1.33
Gelibolu,BBP,0.08
Gelibolu,SAADET,0.15
Gokceada,AKP,17.02
Gokceada,CHP,47.17
Gokceada,IYI,0.51
Gokceada,DEM,9.55
Gokceada,MHP,12.98
Gokceada,YRP,2.69
Gokceada,TIP,1.46
Gokceada,ZAFER,1.76
Gokceada,BBP,0
Gokceada,SAADET,0
Lapseki,AKP,33.35
Lapseki,CHP,9.94
Lapseki,IYI,45.06
Lapseki,DEM,0
Lapseki,MHP,7.44
Lapseki,YRP,0.70
Lapseki,TIP,0
Lapseki,ZAFER,0.91
Lapseki,BBP,0
Lapseki,SAADET,0.35
Yenice,AKP,35.55
Yenice,CHP,37.26
Yenice,IYI,3.38
Yenice,DEM,0
Yenice,MHP,20.8
Yenice,YRP,0.66
Yenice,TIP,0
Yenice,ZAFER,0.53
Yenice,BBP,0.09
Yenice,SAADET,0
