district,party,base_vote_pct
Sirvan,AKP,54.70
Sirvan,CHP,0
Sirvan,IYI,0
Sirvan,DEM,0
Sirvan,MHP,9.56
Sirvan,YRP,0
Sirvan,TIP,0
Sirvan,ZAFER,0
Sirvan,BBP,1.62
Sirvan,SAADET,0.70
Pervari,AKP,47.95
Pervari,CHP,0
Pervari,IYI,0
Pervari,DEM,11.47
Pervari,MHP,1.49
Pervari,YRP,0
Pervari,TIP,0
Pervari,ZAFER,0
Pervari,BBP,0
Pervari,SAADET,0.32
Eruh,AKP,36.57
Eruh,CHP,2.84
Eruh,IYI,0.94
Eruh,DEM,39.00
Eruh,MHP,17.85
Eruh,YRP,0
Eruh,TIP,0
Eruh,ZAFER,0
Eruh,BBP,0
Eruh,SAADET,0.43
Baykan,AKP,32.43
Baykan,CHP,0
Baykan,IYI,0
Baykan,DEM,26.35
Baykan,MHP,23.47
Baykan,YRP,16.73
Baykan,TIP,0
Baykan,ZAFER,0
Baykan,BBP,0
Baykan,SAADET,0.42
Tillo,AKP,75.29
Tillo,CHP,1.26
Tillo,IYI,0
Tillo,DEM,19.27
Tillo,MHP,0
Tillo,YRP,0
Tillo,TIP,0
Tillo,ZAFER,0
Tillo,BBP,0
Tillo,SAADET,1.35
Merkez,AKP,35.57
Merkez,CHP,2.30
Merkez,IYI,0.79
Merkez,DEM,49.20
Merkez,MHP,0
Merkez,YRP,2.82
Merkez,TIP,0
Merkez,ZAFER,1.71
Merkez,BBP,1.32
Merkez,SAADET,0.78
Kurtalan,AKP,38.04
Kurtalan,CHP,1.65
Kurtalan,IYI,1.47
Kurtalan,DEM,54.93
Kurtalan,MHP,1.37
Kurtalan,YRP,0.56
Kurtalan,TIP,0
Kurtalan,ZAFER,0
Kurtalan,BBP,0
Kurtalan,SAADET,0.52
