district,party,base_vote_pct
Banaz,AKP,33.8
Banaz,CHP,36.4
Banaz,IYI,5.5
Banaz,DEM,0
Banaz,MHP,18.1
Banaz,YRP,2
Banaz,TIP,0
Banaz,ZAFER,0
Banaz,BBP,0
Banaz,SAADET,1
Esme,AKP,38.1
Esme,CHP,55.2
Esme,IYI,0
Esme,DEM,0
Esme,MHP,4.7
Esme,YRP,1.1
Esme,TIP,0
Esme,ZAFER,0
Esme,BBP,0
Esme,SAADET,0.3
Karahalli,AKP,47.8
Karahalli,CHP,45.9
Karahalli,IYI,2.1
Karahalli,DEM,0
Karahalli,MHP,2.5
Karahalli,YRP,0
Karahalli,TIP,0
Karahalli,ZAFER,0
Karahalli,BBP,0
Karahalli,SAADET,1.2
Merkez,AKP,24
Merkez,CHP,40
Merkez,IYI,15.2
Merkez,DEM,0.7
Merkez,MHP,13.2
Merkez,YRP,2.3
Merkez,TIP,0
Merkez,ZAFER,1.3
Merkez,BBP,0.9
Merkez,SAADET,0.8
Sivasli,AKP,48.5
Sivasli,CHP,47.3
Sivasli,IYI,2.4
Sivasli,DEM,0
Sivasli,MHP,1.1
Sivasli,YRP,0
Sivasli,TIP,0
Sivasli,ZAFER,0
Sivasli,BBP,0
Sivasli,SAADET,0.1
Ulubey,AKP,41.8
Ulubey,CHP,40.4
Ulubey,IYI,4
Ulubey,DEM,0
Ulubey,MHP,9.3
Ulubey,YRP,2.2
Ulubey,TIP,0
Ulubey,ZAFER,0
Ulubey,BBP,1.4
Ulubey,SAADET,0.4
