district,party,base_vote_pct
Akcakale,AKP,56.6
Akcakale,CHP,3.9
Akcakale,IYI,2.1
Akcakale,DEM,1.9
Akcakale,MHP,26.5
Akcakale,YRP,1.9
Akcakale,TIP,0
Akcakale,ZAFER,0
Akcakale,BBP,1
Birecik,AKP,37.1
Birecik,CHP,9.6
Birecik,IYI,8.5
Birecik,DEM,29.6
Birecik,MHP,9.4
Birecik,YRP,3.3
Birecik,TIP,0
Birecik,ZAFER,0
Birecik,BBP,0.4
Bozova,AKP,40.5
Bozova,CHP,5
Bozova,IYI,9.5
Bozova,DEM,34.2
Bozova,MHP,4.8
Bozova,YRP,3.5
Bozova,TIP,0
Bozova,ZAFER,0
Bozova,BBP,0.2
Ceylanpinar,AKP,28.9
Ceylanpinar,CHP,7.6
Ceylanpinar,IYI,2
Ceylanpinar,DEM,37.8
Ceylanpinar,MHP,12.4
Ceylanpinar,YRP,2.4
Ceylanpinar,TIP,0
Ceylanpinar,ZAFER,0
Ceylanpinar,BBP,0.6
Eyyubiye,AKP,53.9
Eyyubiye,CHP,4.1
Eyyubiye,IYI,4.7
Eyyubiye,DEM,16.3
Eyyubiye,MHP,12.4
Eyyubiye,YRP,3
Eyyubiye,TIP,0
Eyyubiye,ZAFER,0
Eyyubiye,BBP,0.5
Halfeti,AKP,30.3
Halfeti,CHP,11.5
Halfeti,IYI,2.6
Halfeti,DEM,46.1
Halfeti,MHP,3.7
Halfeti,YRP,2
Halfeti,TIP,0
Halfeti,ZAFER,0
Halfeti,BBP,1.1
Haliliye,AKP,50.4
Haliliye,CHP,9.1
Haliliye,IYI,5.9
Haliliye,DEM,17.7
Haliliye,MHP,7.6
Haliliye,YRP,4
Haliliye,TIP,0
Haliliye,ZAFER,0
Haliliye,BBP,0.4
Harran,AKP,42.2
Harran,CHP,2.1
Harran,IYI,1
Harran,DEM,0.2
Harran,MHP,50.6
Harran,YRP,0.8
Harran,TIP,0
Harran,ZAFER,0
Harran,BBP,0.5
Hilvan,AKP,35.2
Hilvan,CHP,10.6
Hilvan,IYI,2.3
Hilvan,DEM,28.5
Hilvan,MHP,2.5
Hilvan,YRP,3.3
Hilvan,TIP,0
Hilvan,ZAFER,0
Hilvan,BBP,0.4
Karakopru,AKP,44.8
Karakopru,CHP,13.1
Karakopru,IYI,8.4
Karakopru,DEM,19.6
Karakopru,MHP,4.7
Karakopru,YRP,5.1
Karakopru,TIP,0
Karakopru,ZAFER,0
Karakopru,BBP,0.4
Siverek,AKP,31.5
Siverek,CHP,6.7
Siverek,IYI,2.1
Siverek,DEM,31.3
Siverek,MHP,1.3
Siverek,YRP,1.7
Siverek,TIP,0
Siverek,ZAFER,0
Siverek,BBP,0.2
Suruc,AKP,22.1
Suruc,CHP,5.8
Suruc,IYI,1.8
Suruc,DEM,66.3
Suruc,MHP,1
Suruc,YRP,0.9
Suruc,TIP,0
Suruc,ZAFER,0
Suruc,BBP,0.2
Viransehir,AKP,36
Viransehir,CHP,5.5
Viransehir,IYI,1.8
Viransehir,DEM,46.8
Viransehir,MHP,4.9
Viransehir,YRP,1.9
Viransehir,TIP,0
Viransehir,ZAFER,0
Viransehir,BBP,0.4
