district,party,base_vote_pct
Sultanhani,AKP,51.17
Sultanhani,CHP,0
Sultanhani,IYI,27.88
Sultanhani,DEM,0.43
Sultanhani,MHP,14.39
Sultanhani,YRP,1.82
Sultanhani,TIP,0.15
Sultanhani,ZAFER,1.33
Sultanhani,BBP,0.72
Sariyahsi,AKP,46.04
Sariyahsi,CHP,0
Sariyahsi,IYI,27.29
Sariyahsi,DEM,0.24
Sariyahsi,MHP,18.43
Sariyahsi,YRP,1.73
Sariyahsi,TIP,0.47
Sariyahsi,ZAFER,1.84
Sariyahsi,BBP,0.86
Ortakoy,AKP,45.86
Ortakoy,CHP,0
Ortakoy,IYI,22.01
Ortakoy,DEM,0.38
Ortakoy,MHP,24.14
Ortakoy,YRP,2.86
Ortakoy,TIP,0.25
Ortakoy,ZAFER,1.26
Ortakoy,BBP,1.28
Guzelyurt,AKP,40.98
Guzelyurt,CHP,0
Guzelyurt,IYI,22.66
Guzelyurt,DEM,0.36
Guzelyurt,MHP,20.83
Guzelyurt,YRP,2.18
Guzelyurt,TIP,0.14
Guzelyurt,ZAFER,1.27
Guzelyurt,BBP,9.69
Agacoren,AKP,46.80
Agacoren,CHP,0
Agacoren,IYI,18.38
Agacoren,DEM,0.18
Agacoren,MHP,25.84
Agacoren,YRP,2.73
Agacoren,TIP,0.35
Agacoren,ZAFER,1.34
Agacoren,BBP,1.81
Eskil,AKP,33.26
Eskil,CHP,0
Eskil,IYI,17.45
Eskil,DEM,0.20
Eskil,MHP,44.61
Eskil,YRP,1.17
Eskil,TIP,0.11
Eskil,ZAFER,0.92
Eskil,BBP,1.09
Gulagac,AKP,40.18
Gulagac,CHP,0
Gulagac,IYI,29.27
Gulagac,DEM,0.27
Gulagac,MHP,22.02
Gulagac,YRP,3.84
Gulagac,TIP,0.16
Gulagac,ZAFER,0.80
Gulagac,BBP,2.30
Merkez,AKP,45.15
Merkez,CHP,0
Merkez,IYI,26.62
Merkez,DEM,0.71
Merkez,MHP,19.15
Merkez,YRP,2.75
Merkez,TIP,0.28
Merkez,ZAFER,1.45
Merkez,BBP,2.17
