district,party,base_vote_pct
Merkez,CHP,43.99
Merkez,AKP,33.19
Merkez,YRP,9.83
Merkez,IYI,4.12
Merkez,ZAFER,2.97
Merkez,BBP,1.70
Merkez,DEM,0.80
Merkez,MHP,0
Merkez,SAADET,0.9
Merkez,TIP,0.7
Bozuyuk,CHP,35.08
Bozuyuk,IYI,23.15
Bozuyuk,AKP,22.33
Bozuyuk,MHP,10.39
Bozuyuk,YRP,4.29
Bozuyuk,BBP,0
Bozuyuk,SAADET,0.8
Bozuyuk,ZAFER,1.4
Bozuyuk,DEM,0
Bozuyuk,TIP,0
Golpazari,AKP,44.88
Golpazari,CHP,43.51
Golpazari,MHP,7.60
Golpazari,IYI,2.71
Golpazari,YRP,0.95
Golpazari,BBP,0
Golpazari,SAADET,0
Golpazari,ZAFER,0
Golpazari,DEM,0
Golpazari,TIP,0
Osmaneli,IYI,35
Osmaneli,AKP,26.8
Osmaneli,CHP,24.8
Osmaneli,YRP,4
Osmaneli,MHP,7.5
Osmaneli,ZAFER,0.7
Osmaneli,BBP,0
Osmaneli,DEM,0
Osmaneli,SAADET,0.5
Pazaryeri,AKP,25.9
Pazaryeri,CHP,25.8
Pazaryeri,MHP,24.3
Pazaryeri,IYI,5.1
Pazaryeri,YRP,15.3
Pazaryeri,ZAFER,0.9
Pazaryeri,BBP,0
Pazaryeri,DEM,0
Pazaryeri,SAADET,1.9
Pazaryeri,TIP,0
Sogut,MHP,31.5
Sogut,AKP,0
Sogut,CHP,18
Sogut,IYI,18
Sogut,YRP,16.6
Sogut,ZAFER,1.1
Sogut,BBP,0
Sogut,DEM,0
Sogut,SAADET,2.7
Sogut,TIP,0
Yenipazar,AKP,13.9
Yenipazar,CHP,40.3
Yenipazar,MHP,42.2
Yenipazar,YRP,1.9
Yenipazar,IYI,0
Yenipazar,ZAFER,1.6
Yenipazar,BBP,0
Yenipazar,DEM,0
Yenipazar,SAADET,0
Yenipazar,TIP,0
Inhisar,AKP,46.05
Inhisar,CHP,45.91
Inhisar,MHP,4.92
Inhisar,YRP,1.83
Inhisar,ZAFER,1.26
Inhisar,IYI,0
Inhisar,BBP,0
Inhisar,DEM,0
Inhisar,SAADET,0
Inhisar,TIP,0
