district,party,base_vote_pct
Cildir,AKP,29.1
Cildir,CHP,30.2
Cildir,IYI,0
Cildir,DEM,0
Cildir,MHP,21.3
Cildir,YRP,0.5
Cildir,TIP,0
Cildir,ZAFER,0
Cildir,BBP,0
Cildir,SAADET,0.9
Damal,AKP,5.7
Damal,CHP,49.9
Damal,IYI,0
Damal,DEM,0
Damal,MHP,0
Damal,YRP,0.6
Damal,TIP,13.4
Damal,ZAFER,0
Damal,BBP,0
Damal,SAADET,2
Gole,AKP,27
Gole,CHP,29.2
Gole,IYI,0
Gole,DEM,8.5
Gole,MHP,0
Gole,YRP,27.6
Gole,TIP,0
Gole,ZAFER,0
Gole,BBP,0
Gole,SAADET,0.8
Hanak,AKP,46
Hanak,CHP,25.6
Hanak,IYI,26.5
Hanak,DEM,0
Hanak,MHP,0
Hanak,YRP,0.4
Hanak,TIP,0
Hanak,ZAFER,0
Hanak,BBP,0
Hanak,SAADET,0.6
Merkez,AKP,44.2
Merkez,CHP,44.3
Merkez,IYI,0
Merkez,DEM,0
Merkez,MHP,0
Merkez,YRP,1.9
Merkez,TIP,0
Merkez,ZAFER,0
Merkez,BBP,0
Merkez,SAADET,0.4
Posof,AKP,36
Posof,CHP,48.9
Posof,IYI,0
Posof,DEM,0
Posof,MHP,12.4
Posof,YRP,1.5
Posof,TIP,0
Posof,ZAFER,0
Posof,BBP,0
Posof,SAADET,0.9
