district,party,base_vote_pct
Tatvan,CHP,2.12
Tatvan,IYI,1.31
Tatvan,AKP,30.51
Tatvan,MHP,0
Tatvan,YRP,11.03
Tatvan,BBP,0
Tatvan,DEM,47.98
Tatvan,TIP,0
Tatvan,ZAFER,0
Tatvan,SAADET,1.08
Mutki,CHP,9.07
Mutki,IYI,0
Mutki,AKP56.53,
Mutki,MHP,0
Mutki,YRP,30.33
Mutki,BBP,0
Mutki,DEM,0
Mutki,TIP,0
Mutki,ZAFER,0
Mutki,SAADET,1.37
Merkez,CHP,3.23
Merkez,IYI,2.61
Merkez,AKP,34.25
Merkez,MHP,0
Merkez,YRP,9.40
Merkez,BBP,0
Merkez,DEM,36.64
Merkez,TIP,0
Merkez,ZAFER,1.25
Merkez,SAADET,3.36
Hizan,CHP,10.75
Hizan,IYI,0.81
Hizan,AKP,33.69
Hizan,MHP,0
Hizan,YRP,10.09
Hizan,BBP,0
Hizan,DEM,26.56
Hizan,TIP,0
Hizan,ZAFER,0
Hizan,SAADET,11.38
Guroymak,CHP,0
Guroymak,IYI,1.25
Guroymak,AKP,30.26
Guroymak,MHP,0
Guroymak,YRP,32.35
Guroymak,BBP,0
Guroymak,DEM,34.45
Guroymak,TIP,0
Guroymak,ZAFER,0
Guroymak,SAADET,0.65
Ahlat,CHP,1.63
Ahlat,IYI,17.00
Ahlat,AKP,40.97
Ahlat,MHP,0
Ahlat,YRP,5.16
Ahlat,BBP,0
Ahlat,DEM,33.55
Ahlat,TIP,0
Ahlat,ZAFER,0
Ahlat,SAADET,0
Adilcevaz,CHP,0
Adilcevaz,IYI,1.54
Adilcevaz,AKP,36.85
Adilcevaz,MHP,0
Adilcevaz,YRP,9.85
Adilcevaz,BBP,19.85
Adilcevaz,DEM,12.21
Adilcevaz,TIP,0
Adilcevaz,ZAFER,0
Adilcevaz,SAADET,0
