district,party,base_vote_pct
Merkez,CHP,49.67
Merkez,AKP,35.38
Merkez,IYI,9.32
Merkez,YRP,2.75
Merkez,SAADET,0.98
Merkez,TIP,0.64
Merkez,DEM,0.21
Merkez,MHP,0
Merkez,BBP,0
Ayancik,CHP,46.76
Ayancik,MHP,22.41
Ayancik,AKP,19.96
Ayancik,YRP,2.49
Ayancik,IYI,0
Ayancik,BBP,0
Ayancik,DEM,0
Ayancik,SAADET,0
Ayancik,TIP,0
Boyabat,YRP,30.92
Boyabat,MHP,29.11
Boyabat,AKP,24.76
Boyabat,CHP,4.13
Boyabat,IYI,0
Boyabat,BBP,0
Boyabat,DEM,0
Boyabat,SAADET,0
Boyabat,TIP,0
Dikmen,AKP,49.09
Dikmen,CHP,33.94
Dikmen,MHP,10.55
Dikmen,IYI,0
Dikmen,BBP,0
Dikmen,DEM,0
Dikmen,SAADET,0.6
Dikmen,TIP,0
Dikmen,YRP,0
Turkeli,AKP,45.02
Turkeli,MHP,31.05
Turkeli,CHP,19.03
Turkeli,YRP,3.90
Turkeli,SAADET,0.74
Turkeli,BBP,0
Turkeli,DEM,0
Turkeli,IYI,0
Turkeli,TIP,0
Sarayduzu,MHP,53.27
Sarayduzu,AKP,38.92
Sarayduzu,YRP,4.13
Sarayduzu,IYI,2.98
Sarayduzu,BBP,0
Sarayduzu,CHP,0
Sarayduzu,DEM,0
Sarayduzu,SAADET,0
Sarayduzu,TIP,0
Duragan,AKP,35.40
Duragan,BBP,25.98
Duragan,MHP,22.82
Duragan,YRP,7.47
Duragan,CHP,4.13
Duragan,IYI,0
Duragan,DEM,0
Duragan,SAADET,3.6
Duragan,TIP,0
Erfelek,CHP,37.57
Erfelek,AKP,36.60
Erfelek,MHP,16.17
Erfelek,BBP,0
Erfelek,DEM,0
Erfelek,IYI,0
Erfelek,SAADET,1.5
Erfelek,TIP,0
Erfelek,YRP,1.5
Gerze,CHP,47.87
Gerze,AKP,30.83
Gerze,MHP,10.73
Gerze,YRP,6.23
Gerze,IYI,2.17
Gerze,BBP,0
Gerze,DEM,0
Gerze,SAADET,0.8
Gerze,TIP,0.9
