district,party,base_vote_pct
Merkez,AKP,13.10
Merkez,CHP,38.31
Merkez,IYI,0
Merkez,DEM,40.49
Merkez,MHP,0
Merkez,YRP,0.97
Merkez,TIP,0
Merkez,ZAFER,1.57
Merkez,BBP,0
Merkez,SAADET,0.12
Cemisgezek,AKP,41.29
Cemisgezek,CHP,30.27
Cemisgezek,IYI,0
Cemisgezek,DEM,0
Cemisgezek,MHP,22.30
Cemisgezek,YRP,4.33
Cemisgezek,TIP,0
Cemisgezek,ZAFER,0
Cemisgezek,BBP,0
Cemisgezek,SAADET,0.69
Hozat,AKP,22.71
Hozat,CHP,29.97
Hozat,IYI,0
Hozat,DEM,0
Hozat,MHP,0
Hozat,YRP,1.29
Hozat,TIP,21.26
Hozat,ZAFER,0
Hozat,BBP,0
Hozat,SAADET,0.36
Mazgirt,AKP,16.64
Mazgirt,CHP,44.83
Mazgirt,IYI,0
Mazgirt,DEM,0
Mazgirt,MHP,0
Mazgirt,YRP,1.74
Mazgirt,TIP,0
Mazgirt,ZAFER,0
Mazgirt,BBP,0
Mazgirt,SAADET,0.40
Nazimiye,AKP,13.39
Nazimiye,CHP,42.00
Nazimiye,IYI,0
Nazimiye,DEM,19.65
Nazimiye,MHP,1.94
Nazimiye,YRP,0.43
Nazimiye,TIP,0
Nazimiye,ZAFER,0
Nazimiye,BBP,0
Nazimiye,SAADET,0
Ovacik,AKP,23.93
Ovacik,CHP,36.84
Ovacik,IYI,0
Ovacik,DEM,0
Ovacik,MHP,3.26
Ovacik,YRP,0.79
Ovacik,TIP,0
Ovacik,ZAFER,0
Ovacik,BBP,1.18
Ovacik,SAADET,0.44
Pertek,AKP,37.63
Pertek,CHP,24.96
Pertek,IYI,0
Pertek,DEM,0
Pertek,MHP,5.11
Pertek,YRP,0.29
Pertek,TIP,0
Pertek,ZAFER,0
Pertek,BBP,0
Pertek,SAADET,0.07
Pulumur,AKP,28.25
Pulumur,CHP,63.88
Pulumur,IYI,0
Pulumur,DEM,0
Pulumur,MHP,0
Pulumur,YRP,0.98
Pulumur,TIP,0
Pulumur,ZAFER,0
Pulumur,BBP,0
Pulumur,SAADET,0.85
