district,party,base_vote_pct
Diyadin,AKP,22.3
Diyadin,CHP,2.4
Diyadin,IYI,2.4
Diyadin,DEM,57.8
Diyadin,MHP,1.6
Diyadin,YRP,0.0
Diyadin,TIP,0.0
Diyadin,ZAFER,0.0
Diyadin,BBP,0.0
Diyadin,SAADET,0.4
Dogubayazit,AKP,16.4
Dogubayazit,CHP,4.9
Dogubayazit,IYI,0.9
Dogubayazit,DEM,68.6
Dogubayazit,MHP,0.6
Dogubayazit,YRP,1.2
Dogubayazit,TIP,0.0
Dogubayazit,ZAFER,0.0
Dogubayazit,BBP,0.6
Dogubayazit,SAADET,1.9
Eleskirt,AKP,44.1
Eleskirt,CHP,0.0
Eleskirt,IYI,0.0
Eleskirt,DEM,22.3
Eleskirt,MHP,0.0
Eleskirt,YRP,10.3
Eleskirt,TIP,0.0
Eleskirt,ZAFER,0.0
Eleskirt,BBP,0.0
Eleskirt,SAADET,22.1
Hamur,AKP,38.2
Hamur,CHP,1.7
Hamur,IYI,0.0
Hamur,DEM,14.7
Hamur,MHP,9.1
Hamur,YRP,34.5
Hamur,TIP,0.0
Hamur,ZAFER,0.0
Hamur,BBP,0.0
Hamur,SAADET,0.5
Merkez,AKP,32.1
Merkez,CHP,2.8
Merkez,IYI,1.3
Merkez,DEM,49.7
Merkez,MHP,0.0
Merkez,YRP,5.9
Merkez,TIP,0.0
Merkez,ZAFER,1.7
Merkez,BBP,1.1
Merkez,SAADET,0.0
Patnos,AKP,35.0
Patnos,CHP,19.0
Patnos,IYI,0.0
Patnos,DEM,21.2
Patnos,MHP,1.3
Patnos,YRP,21.1
Patnos,TIP,0.0
Patnos,ZAFER,0.0
Patnos,BBP,0.0
Patnos,SAADET,0.0
Taslicay,AKP,39.9
Taslicay,CHP,0.0
Taslicay,IYI,0.0
Taslicay,DEM,56.7
Taslicay,MHP,0.0
Taslicay,YRP,0.0
Taslicay,TIP,0.0
Taslicay,ZAFER,0.0
Taslicay,BBP,0.0
Taslicay,SAADET,1.5
Tutak,AKP,24.9
Tutak,CHP,21.1
Tutak,IYI,10.8
Tutak,DEM,13.7
Tutak,MHP,20.4
Tutak,YRP,4.1
Tutak,TIP,0.0
Tutak,ZAFER,0.0
Tutak,BBP,0.0
Tutak,SAADET,3.9
