district,party,base_vote_pct
Muratli,AKP,27.23
Muratli,CHP,55.77
Muratli,IYI,4.43
Muratli,DEM,0.98
Muratli,MHP,0
Muratli,YRP,1.08
Muratli,TIP,0.22
Muratli,ZAFER,1.05
Muratli,BBP,0.91
Muratli,SAADET,0
Sarkoy,AKP,26.05
Sarkoy,CHP,41.85
Sarkoy,IYI,29.84
Sarkoy,DEM,0
Sarkoy,MHP,0
Sarkoy,YRP,0.35
Sarkoy,TIP,0.21
Sarkoy,ZAFER,0.52
Sarkoy,BBP,0.34
Sarkoy,SAADET,0
Saray,AKP,17.40
Saray,CHP,60.05
Saray,IYI,12.38
Saray,DEM,1.05
Saray,MHP,0
Saray,YRP,2.51
Saray,TIP,0.57
Saray,ZAFER,1.39
Saray,BBP,1.12
Saray,SAADET,0.94
Marmaraereglisi,AKP,25.81
Marmaraereglisi,CHP,33.40
Marmaraereglisi,IYI,4.10
Marmaraereglisi,DEM,7.61
Marmaraereglisi,MHP,0
Marmaraereglisi,YRP,2.47
Marmaraereglisi,TIP,0.60
Marmaraereglisi,ZAFER,1.11
Marmaraereglisi,BBP,0.38
Marmaraereglisi,SAADET,0
Kapakli,AKP,34.84
Kapakli,CHP,34.66
Kapakli,IYI,4.95
Kapakli,DEM,3.27
Kapakli,MHP,0
Kapakli,YRP,17.23
Kapakli,TIP,0.22
Kapakli,ZAFER,2.40
Kapakli,BBP,0.77
Kapakli,SAADET,0
Malkara,AKP,43.96
Malkara,CHP,51.01
Malkara,IYI,1.48
Malkara,DEM,0
Malkara,MHP,0
Malkara,YRP,0.59
Malkara,TIP,0.08
Malkara,ZAFER,0.99
Malkara,BBP,0.19
Malkara,SAADET,0.33
Hayrabolu,AKP,36.79
Hayrabolu,CHP,51.78
Hayrabolu,IYI,8.19
Hayrabolu,DEM,0
Hayrabolu,MHP,0
Hayrabolu,YRP,0.34
Hayrabolu,TIP,0.1
Hayrabolu,ZAFER,0.62
Hayrabolu,BBP,0.85
Hayrabolu,SAADET,0.43
Ergene,AKP,42.33
Ergene,CHP,42.16
Ergene,IYI,3.53
Ergene,DEM,4.74
Ergene,MHP,0
Ergene,YRP,3.22
Ergene,TIP,0.14
Ergene,ZAFER,1.62
Ergene,BBP,0.2
Ergene,SAADET,0.28
Corlu,AKP,30.12
Corlu,CHP,49.33
Corlu,IYI,6.21
Corlu,DEM,4.19
Corlu,MHP,0
Corlu,YRP,3.01
Corlu,TIP,0.54
Corlu,ZAFER,4.07
Corlu,BBP,0.55
Corlu,SAADET,0.64
Cerkezkoy,AKP,34.59
Cerkezkoy,CHP,40.87
Cerkezkoy,IYI,4.11
Cerkezkoy,DEM,10.19
Cerkezkoy,MHP,0
Cerkezkoy,YRP,3.64
Cerkezkoy,TIP,0.44
Cerkezkoy,ZAFER,2.64
Cerkezkoy,BBP,0.63
Cerkezkoy,SAADET,0.47
Suleymanpasa,AKP,33.03
Suleymanpasa,CHP,54.30
Suleymanpasa,IYI,3.76
Suleymanpasa,DEM,1.08
Suleymanpasa,MHP,0
Suleymanpasa,YRP,1.84
Suleymanpasa,TIP,0.24
Suleymanpasa,ZAFER,2.97
Suleymanpasa,BBP,0.29
Suleymanpasa,SAADET,0.55
