district,party,base_vote_pct
Akkisla,AKP,33.5
Akkisla,CHP,28.1
Akkisla,IYI,14.1
Akkisla,DEM,0.2
Akkisla,MHP,16.5
Akkisla,YRP,2.1
Akkisla,TIP,0.2
Akkisla,ZAFER,2.1
Akkisla,BBP,1.5
Bunyan,AKP,35.4
Bunyan,CHP,14
Bunyan,IYI,11.3
Bunyan,DEM,0.5
Bunyan,MHP,30.6
Bunyan,YRP,3
Bunyan,TIP,0.2
Bunyan,ZAFER,2.1
Bunyan,BBP,1
Develi,AKP,42.4
Develi,CHP,12
Develi,IYI,7.6
Develi,DEM,0.3
Develi,MHP,28.1
Develi,YRP,2.4
Develi,TIP,0.2
Develi,ZAFER,2.3
Develi,BBP,3.3
Felahiye,AKP,34.5
Felahiye,CHP,22.1
Felahiye,IYI,10.8
Felahiye,DEM,0.1
Felahiye,MHP,26.2
Felahiye,YRP,2
Felahiye,TIP,0.1
Felahiye,ZAFER,1.6
Felahiye,BBP,0.7
Hacilar,AKP,56.7
Hacilar,CHP,10
Hacilar,IYI,6.4
Hacilar,DEM,0.1
Hacilar,MHP,16.8
Hacilar,YRP,4.2
Hacilar,TIP,0.3
Hacilar,ZAFER,2.7
Hacilar,BBP,1.3
Incesu,AKP,44.6
Incesu,CHP,12.8
Incesu,IYI,8.5
Incesu,DEM,3.6
Incesu,MHP,19.1
Incesu,YRP,4.8
Incesu,TIP,0.4
Incesu,ZAFER,2.5
Incesu,BBP,1.4
Kocasinan,AKP,41
Kocasinan,CHP,17.3
Kocasinan,IYI,10.2
Kocasinan,DEM,1.2
Kocasinan,MHP,17.8
Kocasinan,YRP,3.8
Kocasinan,TIP,0.4
Kocasinan,ZAFER,3.4
Kocasinan,BBP,2
Melikgazi,AKP,41.9
Melikgazi,CHP,16.8
Melikgazi,IYI,9.8
Melikgazi,DEM,0.8
Melikgazi,MHP,18.2
Melikgazi,YRP,3.8
Melikgazi,TIP,0.4
Melikgazi,ZAFER,3.5
Melikgazi,BBP,1.9
Ozvatan,AKP,33.6
Ozvatan,CHP,14
Ozvatan,IYI,9.2
Ozvatan,DEM,0.1
Ozvatan,MHP,36.2
Ozvatan,YRP,2.9
Ozvatan,TIP,0.1
Ozvatan,ZAFER,1.4
Ozvatan,BBP,0.9
Pinarbasi,AKP,23.9
Pinarbasi,CHP,16.5
Pinarbasi,IYI,13.1
Pinarbasi,DEM,0.5
Pinarbasi,MHP,23.1
Pinarbasi,YRP,2.4
Pinarbasi,TIP,0.4
Pinarbasi,ZAFER,2.1
Pinarbasi,BBP,4.3
Sarioglan,AKP,34.3
Sarioglan,CHP,22.3
Sarioglan,IYI,7.2
Sarioglan,DEM,0.3
Sarioglan,MHP,27.6
Sarioglan,YRP,2.8
Sarioglan,TIP,0.3
Sarioglan,ZAFER,1.5
Sarioglan,BBP,2
Sariz,AKP,19.3
Sariz,CHP,23.4
Sariz,IYI,15
Sariz,DEM,1.4
Sariz,MHP,29.5
Sariz,YRP,1.3
Sariz,TIP,0.3
Sariz,ZAFER,1.5
Sariz,BBP,7.5
Talas,AKP,33.1
Talas,CHP,21.8
Talas,IYI,13.7
Talas,DEM,0.4
Talas,MHP,18.2
Talas,YRP,3.1
Talas,TIP,0.6
Talas,ZAFER,4
Talas,BBP,1.5
Tomarza,AKP,42.5
Tomarza,CHP,14
Tomarza,IYI,9.6
Tomarza,DEM,0.2
Tomarza,MHP,26.8
Tomarza,YRP,2.7
Tomarza,TIP,0.1
Tomarza,ZAFER,1.8
Tomarza,BBP,0.9
Yahyali,AKP,58.6
Yahyali,CHP,8.8
Yahyali,IYI,6.1
Yahyali,DEM,0.1
Yahyali,MHP,19.6
Yahyali,YRP,3.2
Yahyali,TIP,0.1
Yahyali,ZAFER,1.6
Yahyali,BBP,0.6
Yesilhisar,AKP,42.3
Yesilhisar,CHP,21.3
Yesilhisar,IYI,10.2
Yesilhisar,DEM,0.3
Yesilhisar,MHP,19
Yesilhisar,YRP,2.3
Yesilhisar,TIP,0.2
Yesilhisar,ZAFER,1.5
Yesilhisar,BBP,0.7
