district,party,base_vote_pct
Musabeyli,AKP,31.5
Musabeyli,CHP,2.3
Musabeyli,IYI,0.8
Musabeyli,DEM,0
Musabeyli,MHP,39.9
Musabeyli,YRP,22.8
Musabeyli,TIP,0
Musabeyli,ZAFER,0
Musabeyli,BBP,0
Musabeyli,SAADET,0.3
Merkez,AKP,28.8
Merkez,CHP,37.9
Merkez,IYI,2.1
Merkez,DEM,0
Merkez,MHP,22
Merkez,YRP,3.5
Merkez,TIP,0
Merkez,ZAFER,1.6
Merkez,BBP,0.5
Merkez,SAADET,0.6
Polateli,AKP,27.9
Polateli,CHP,33.4
Polateli,IYI,4.8
Polateli,DEM,0
Polateli,MHP,31.8
Polateli,YRP,0.7
Polateli,TIP,0
Polateli,ZAFER,0
Polateli,BBP,0
Polateli,SAADET,0
Elbeyli,AKP,38.9
Elbeyli,CHP,7.9
Elbeyli,IYI,0.5
Elbeyli,DEM,0
Elbeyli,MHP,25.6
Elbeyli,YRP,26.1
Elbeyli,TIP,0
Elbeyli,ZAFER,0
Elbeyli,BBP,0
Elbeyli,SAADET,0.6
