district,party,base_vote_pct
Eflani,CHP,0
Eflani,IYI,0
Eflani,AKP,32.77
Eflani,MHP,62.48
Eflani,YRP,1.45
Eflani,BBP,0
Eflani,DEM,0
Eflani,TIP,0
Eflani,SAADET,1.45
Eflani,ZAFER,0
Eskipazar,CHP,0
Eskipazar,IYI,10.03
Eskipazar,AKP,46.76
Eskipazar,MHP,35.20
Eskipazar,YRP,5.80
Eskipazar,BBP,0
Eskipazar,TIP,0
Eskipazar,DEM,0
Eskipazar,ZAFER,0
Eskipazar,SAADET,1.52
Merkez,CHP,14.15
Merkez,IYI,1.97
Merkez,AKP,33.51
Merkez,MHP,23.47
Merkez,YRP,20.76
Merkez,BBP,0
Merkez,DEM,0
Merkez,TIP,0
Merkez,ZAFER,2.89
Merkez,SAADET,2.30
Ovacik,CHP,11.97
Ovacik,IYI,0
Ovacik,AKP,49.73
Ovacik,MHP,33.07
Ovacik,YRP,3.64
Ovacik,BBP,0
Ovacik,DEM,0
Ovacik,TIP,0
Ovacik,ZAFER,0
Ovacik,SAADET,0.78
Safranbolu,CHP,40.61
Safranbolu,IYI,4.76
Safranbolu,AKP,32.77
Safranbolu,MHP,10.50
Safranbolu,YRP,5.20
Safranbolu,BBP,0
Safranbolu,DEM,0
Safranbolu,TIP,0
Safranbolu,ZAFER,2.44
Safranbolu,SAADET,1.58
Yenice,CHP,18.06
Yenice,IYI,0
Yenice,AKP,51.31
Yenice,MHP,25.85
Yenice,YRP,3.24
Yenice,BBP,0
Yenice,DEM,0
Yenice,TIP,0
Yenice,ZAFER,0
Yenice,SAADET,1.06
