district,party,base_vote_pct
Toprakkale,AKP,36.67
Toprakkale,CHP,10.45
Toprakkale,IYI,10.31
Toprakkale,DEM,1.08
Toprakkale,MHP,13.93
Toprakkale,YRP,0
Toprakkale,TIP,0
Toprakkale,ZAFER,0
Toprakkale,BBP,26.17
Toprakkale,SAADET,0.38
Sumbas,AKP,41.07
Sumbas,CHP,0
Sumbas,IYI,0
Sumbas,DEM,0
Sumbas,MHP,39.28
Sumbas,YRP,0
Sumbas,TIP,0
Sumbas,ZAFER,0
Sumbas,BBP,0
Sumbas,SAADET,0
Kadirli,AKP,23.54
Kadirli,CHP,40.94
Kadirli,IYI,5.05
Kadirli,DEM,0
Kadirli,MHP,20.62
Kadirli,YRP,4.76
Kadirli,TIP,0
Kadirli,ZAFER,1.96
Kadirli,BBP,0.8
Kadirli,SAADET,0.48
Merkez,AKP,21.42
Merkez,CHP,21.47
Merkez,IYI,15.67
Merkez,DEM,2.82
Merkez,MHP,27.74
Merkez,YRP,0
Merkez,TIP,0
Merkez,ZAFER,3.29
Merkez,BBP,1.37
Merkez,SAADET,1.38
Hasanbeyli,AKP,29.58
Hasanbeyli,CHP,8.59
Hasanbeyli,IYI,23.62
Hasanbeyli,DEM,
Hasanbeyli,MHP,15.53
Hasanbeyli,YRP,
Hasanbeyli,TIP,
Hasanbeyli,ZAFER,
Hasanbeyli,BBP,21.54
Hasanbeyli,SAADET,0.15
Duzici,AKP,30.09
Duzici,CHP,28.68
Duzici,IYI,21.9
Duzici,DEM,0
Duzici,MHP,16.01
Duzici,YRP,1.89
Duzici,TIP,0
Duzici,ZAFER,0
Duzici,BBP,0.4
Duzici,SAADET,0.47
Bahce,AKP,39.28
Bahce,CHP,2.56
Bahce,IYI,1.04
Bahce,DEM,0
Bahce,MHP,47.34
Bahce,YRP,7.99
Bahce,TIP,0
Bahce,ZAFER,0
Bahce,BBP,0
Bahce,SAADET,0.63
