district,party,base_vote_pct
Yildirim,AKP,43.76
Yildirim,CHP,18.99
Yildirim,IYI,9.20
Yildirim,DEM,7.87
Yildirim,MHP,8.32
Yildirim,YRP,4.31
Yildirim,TIP,0
Yildirim,ZAFER,3.98
Yildirim,BBP,0.77
Yenisehir,AKP,37.55
Yenisehir,CHP,20.72
Yenisehir,IYI,13.86
Yenisehir,DEM,5.60
Yenisehir,MHP,9.82
Yenisehir,YRP,5.66
Yenisehir,TIP,0
Yenisehir,ZAFER,3.07
Yenisehir,BBP,0.52
Osmangazi,AKP,40.27
Osmangazi,CHP,23.02
Osmangazi,IYI,12.01
Osmangazi,DEM,3.67
Osmangazi,MHP,7.62
Osmangazi,YRP,3.96
Osmangazi,TIP,1.05
Osmangazi,ZAFER,4.23
Osmangazi,BBP,1.06
Orhangazi,AKP,36.74
Orhangazi,CHP,25.67
Orhangazi,IYI,15.92
Orhangazi,DEM,2.06
Orhangazi,MHP,9.21
Orhangazi,YRP,3.60
Orhangazi,TIP,0
Orhangazi,ZAFER,3.07
Orhangazi,BBP,0.64
Orhaneli,AKP,49.41
Orhaneli,CHP,14.11
Orhaneli,IYI,14.93
Orhaneli,DEM,0.39
Orhaneli,MHP,9.29
Orhaneli,YRP,3.66
Orhaneli,TIP,0.30
Orhaneli,ZAFER,2.47
Orhaneli,BBP,1.65
Nilufer,AKP,27.22
Nilufer,CHP,36.92
Nilufer,IYI,16.28
Nilufer,DEM,2.36
Nilufer,MHP,5.71
Nilufer,YRP,2.33
Nilufer,TIP,2.17
Nilufer,ZAFER,3.73
Nilufer,BBP,0.66
Mustafakemalpasa,AKP,31.51
Mustafakemalpasa,CHP,22.10
Mustafakemalpasa,IYI,15.62
Mustafakemalpasa,DEM,1.01
Mustafakemalpasa,MHP,20.91
Mustafakemalpasa,YRP,2.02
Mustafakemalpasa,TIP,0.70
Mustafakemalpasa,ZAFER,2.66
Mustafakemalpasa,BBP,0.53
Mudanya,AKP,29.34
Mudanya,CHP,38.66
Mudanya,IYI,15.96
Mudanya,DEM,1.71
Mudanya,MHP,5.51
Mudanya,YRP,1.86
Mudanya,TIP,0
Mudanya,ZAFER,3.30
Mudanya,BBP,0.52
Kestel,AKP,40.13
Kestel,CHP,22.44
Kestel,IYI,9.86
Kestel,DEM,5.03
Kestel,MHP,10.62
Kestel,YRP,5.38
Kestel,TIP,0
Kestel,ZAFER,3.43
Kestel,BBP,0.62
Keles,AKP,51.99
Keles,CHP,13.15
Keles,IYI,13.30
Keles,DEM,0.14
Keles,MHP,10.95
Keles,YRP,3.45
Keles,TIP,0
Keles,ZAFER,2.53
Keles,BBP,1.03
Karacabey,AKP,36.49
Karacabey,CHP,23.37
Karacabey,IYI,17.26
Karacabey,DEM,4.77
Karacabey,MHP,8.06
Karacabey,YRP,2.44
Karacabey,TIP,0.67
Karacabey,ZAFER,3.02
Karacabey,BBP,0.57
Iznik,AKP,40.13
Iznik,CHP,24.89
Iznik,IYI,17.25
Iznik,DEM,1.03
Iznik,MHP,6.46
Iznik,YRP,4.38
Iznik,TIP,0
Iznik,ZAFER,2.79
Iznik,BBP,0.62
Inegol,AKP,50.50
Inegol,CHP,16.05
Inegol,IYI,7.36
Inegol,DEM,5.33
Inegol,MHP,9.63
Inegol,YRP,4.74
Inegol,TIP,0
Inegol,ZAFER,3.14
Inegol,BBP,0.56
Harmancik,AKP,47.74
Harmancik,CHP,17.44
Harmancik,IYI,9.88
Harmancik,DEM,0.20
Harmancik,MHP,10.89
Harmancik,YRP,7.56
Harmancik,TIP,0
Harmancik,ZAFER,2.04
Harmancik,BBP,0.79
Gursu,AKP,47.79
Gursu,CHP,15.25
Gursu,IYI,7.03
Gursu,DEM,4.64
Gursu,MHP,13.44
Gursu,YRP,4.20
Gursu,TIP,0
Gursu,ZAFER,4.46
Gursu,BBP,0.67
Gemlik,AKP,32.16
Gemlik,CHP,29.71
Gemlik,IYI,11.71
Gemlik,DEM,4.30
Gemlik,MHP,12.54
Gemlik,YRP,2.41
Gemlik,TIP,0
Gemlik,ZAFER,3.23
Gemlik,BBP,0.93
Buyukorhan,AKP,60.52
Buyukorhan,CHP,9.95
Buyukorhan,IYI,8.86
Buyukorhan,DEM,0.21
Buyukorhan,MHP,6.84
Buyukorhan,YRP,4.49
Buyukorhan,TIP,0.21
Buyukorhan,ZAFER,1.61
Buyukorhan,BBP,3.55
