district,party,base_vote_pct
Serik,AKP,28.62
Serik,CHP,41.61
Serik,IYI,12.24
Serik,DEM,1.42
Serik,MHP,0
Serik,YRP,3.31
Serik,TIP,0.08
Serik,ZAFER,1.27
Serik,BBP,8.74
Serik,SAADET,0.34
Muratpasa,AKP,27.59
Muratpasa,CHP,58.67
Muratpasa,IYI,2.43
Muratpasa,DEM,2.71
Muratpasa,MHP,0
Muratpasa,YRP,1.13
Muratpasa,TIP,0.99
Muratpasa,ZAFER,3.70
Muratpasa,BBP,0.33
Muratpasa,SAADET,0.55
Manavgat,AKP42.03
Manavgat,CHP,45.70
Manavgat,IYI,2.39
Manavgat,DEM,0
Manavgat,MHP,0
Manavgat,YRP,1.94
Manavgat,TIP,0.51
Manavgat,ZAFER,2.19
Manavgat,BBP,0.30
Manavgat,SAADET,0.81
Kumluca,AKP,37.22
Kumluca,CHP,12.57
Kumluca,IYI,3.17
Kumluca,DEM,0
Kumluca,MHP,0
Kumluca,YRP,0.78
Kumluca,TIP,0.89
Kumluca,ZAFER,1.07
Kumluca,BBP,0.23
Kumluca,SAADET,0
Korkuteli,AKP,0
Korkuteli,CHP,46.14
Korkuteli,IYI,4.06
Korkuteli,DEM,0
Korkuteli,MHP,40.76
Korkuteli,YRP,2.23
Korkuteli,TIP,0.33
Korkuteli,ZAFER,0.98
Korkuteli,BBP,0
Korkuteli,SAADET,3.73
Konyaalti,AKP,25.16
Konyaalti,CHP,54.21
Konyaalti,IYI,6.17
Konyaalti,DEM,1.97
Konyaalti,MHP,0
Konyaalti,YRP,0.86
Konyaalti,TIP,2.81
Konyaalti,ZAFER,4.32
Konyaalti,BBP,0.29
Konyaalti,SAADET,0.34
Kepez,AKP,38.11
Kepez,CHP,41.90
Kepez,IYI,2.84
Kepez,DEM,7.85
Kepez,MHP,0
Kepez,YRP,2.43
Kepez,TIP,0.36
Kepez,ZAFER,2.93
Kepez,BBP,0.46
Kepez,SAADET,0.62
Kemer,AKP,35.35
Kemer,CHP,42.49
Kemer,IYI,8.30
Kemer,DEM,1.86
Kemer,MHP,0
Kemer,YRP,0.43
Kemer,TIP,1.15
Kemer,ZAFER,1.54
Kemer,BBP,0.11
Kemer,SAADET,0.38
Kas,AKP,40.15
Kas,CHP,52.55
Kas,IYI,2.29
Kas,DEM,0.70
Kas,MHP,0
Kas,YRP,0.37
Kas,TIP,1.47
Kas,ZAFER,0.88
Kas,BBP,0
Kas,SAADET,0.25
Ibradi,AKP,49.02
Ibradi,CHP,36.44
Ibradi,IYI,11.46
Ibradi,DEM,0
Ibradi,MHP,0
Ibradi,YRP,0.36
Ibradi,TIP,0.32
Ibradi,ZAFER,0.50
Ibradi,BBP,0.36
Ibradi,SAADET,0.83
Gundogmus,AKP,39.02
Gundogmus,CHP,30.35
Gundogmus,IYI,24.81
Gundogmus,DEM,0
Gundogmus,MHP,0
Gundogmus,YRP,0
Gundogmus,TIP,0.24
Gundogmus,ZAFER,0.62
Gundogmus,BBP,0
Gundogmus,SAADET,1.49
Gazipasa,AKP,0
Gazipasa,CHP,49.89
Gazipasa,IYI,9.70
Gazipasa,DEM,0
Gazipasa,MHP,35.57
Gazipasa,YRP,0.80
Gazipasa,TIP,0.80
Gazipasa,ZAFER,1.00
Gazipasa,BBP,0
Gazipasa,SAADET,0.70
Finike,AKP,0
Finike,CHP,45.28
Finike,IYI,5.53
Finike,DEM,0
Finike,MHP,25.81
Finike,YRP,0.57
Finike,TIP,1.40
Finike,ZAFER,1.17
Finike,BBP,0.18
Finike,SAADET,3.61
Elmali,AKP,37.58
Elmali,CHP,48.27
Elmali,IYI,8.46
Elmali,DEM,0
Elmali,MHP,0
Elmali,YRP,1.51
Elmali,TIP,0.08
Elmali,ZAFER,0.79
Elmali,BBP,0.77
Elmali,SAADET,0.83
Dosemealti,AKP,41.81
Dosemealti,CHP,43.40
Dosemealti,IYI,6.70
Dosemealti,DEM,1.83
Dosemealti,MHP,0
Dosemealti,YRP,2.24
Dosemealti,TIP,0.26
Dosemealti,ZAFER,1.74
Dosemealti,BBP,0
Dosemealti,SAADET,0.86
Demre,AKP,20.92
Demre,CHP,31.67
Demre,IYI,16.04
Demre,DEM,0
Demre,MHP,0
Demre,YRP,0.54
Demre,TIP,0.17
Demre,ZAFER,0.63
Demre,BBP,3.07
Demre,SAADET,1.37
Alanya,AKP,0
Alanya,CHP,43.43
Alanya,IYI,18.27
Alanya,DEM,2.00
Alanya,MHP,26.28
Alanya,YRP,1.50
Alanya,TIP,0.27
Alanya,ZAFER,2.31
Alanya,BBP,0.50
Alanya,SAADET,0
Aksu,AKP,35.55
Aksu,CHP,50.37
Aksu,IYI,3.45
Aksu,DEM,4.00
Aksu,MHP,0
Aksu,YRP,1.72
Aksu,TIP,0.16
Aksu,ZAFER,1.48
Aksu,BBP,1.39
Aksu,SAADET,0.44
Akseki,AKP,45.26
Akseki,CHP,45.33
Akseki,IYI,1.97
Akseki,DEM,0
Akseki,MHP,0
Akseki,YRP,1.11
Akseki,TIP,0.13
Akseki,ZAFER,1.30
Akseki,BBP,0
Akseki,SAADET,1.98
