district,party,base_vote_pct
Baglar,AKP,19.33
Baglar,CHP,6.73
Baglar,IYI,1.85
Baglar,DEM,67.96
Baglar,MHP,0.77
Baglar,YRP,1.35
Baglar,TIP,0
Baglar,ZAFER,0
Baglar,BBP,0.15
Bismil,AKP,16.44
Bismil,CHP,6.32
Bismil,IYI,0.88
Bismil,DEM,72.42
Bismil,MHP,0.84
Bismil,YRP,1.47
Bismil,TIP,0
Bismil,ZAFER,0
Bismil,BBP,0.24
Cermik,AKP,50.05
Cermik,CHP,10.06
Cermik,IYI,3.24
Cermik,DEM,28.73
Cermik,MHP,2.15
Cermik,YRP,2.91
Cermik,TIP,0
Cermik,ZAFER,0
Cermik,BBP,0.38
Cinar,AKP,30.58
Cinar,CHP,4.66
Cinar,IYI,1.06
Cinar,DEM,59.32
Cinar,MHP,1.86
Cinar,YRP,0.91
Cinar,TIP,0
Cinar,ZAFER,0
Cinar,BBP,0.17
Cungus,AKP,49.13
Cungus,CHP,17.21
Cungus,IYI,4.94
Cungus,DEM,17.21
Cungus,MHP,3.73
Cungus,YRP,3.60
Cungus,TIP,0
Cungus,ZAFER,0
Cungus,BBP,0.50
Dicle,AKP,26.53
Dicle,CHP,6.22
Dicle,IYI,9.45
Dicle,DEM,51.41
Dicle,MHP,1.22
Dicle,YRP,2.10
Dicle,TIP,0
Dicle,ZAFER,0
Dicle,BBP,0.23
Egil,AKP,33.50
Egil,CHP,7.06
Egil,IYI,3.73
Egil,DEM,49.49
Egil,MHP,1.56
Egil,YRP,1.13
Egil,TIP,0
Egil,ZAFER,0
Egil,BBP,0.34
Ergani,AKP,24.74
Ergani,CHP,8.21
Ergani,IYI,2.60
Ergani,DEM,58.28
Ergani,MHP,1.79
Ergani,YRP,1.48
Ergani,TIP,0
Ergani,ZAFER,0
Ergani,BBP,0.57
Hani,AKP,40.63
Hani,CHP,5.02
Hani,IYI,2.06
Hani,DEM,44.32
Hani,MHP,1.49
Hani,YRP,4.19
Hani,TIP,0
Hani,ZAFER,0
Hani,BBP,0.31
Hazro,AKP,16.91
Hazro,CHP,4.39
Hazro,IYI,1.07
Hazro,DEM,69.58
Hazro,MHP,5.36
Hazro,YRP,0.70
Hazro,TIP,0
Hazro,ZAFER,0
Hazro,BBP,0.16
Kayapinar,AKP,20.44
Kayapinar,CHP,9.71
Kayapinar,IYI,2.27
Kayapinar,DEM,63.12
Kayapinar,MHP,0.79
Kayapinar,YRP,1.69
Kayapinar,TIP,0
Kayapinar,ZAFER,0
Kayapinar,BBP,0.16
Kocakoy,AKP,12.46
Kocakoy,CHP,4.86
Kocakoy,IYI,1.03
Kocakoy,DEM,77.69
Kocakoy,MHP,1.52
Kocakoy,YRP,0.80
Kocakoy,TIP,0
Kocakoy,ZAFER,0
Kocakoy,BBP,0.18
Kulp,AKP,34.57
Kulp,CHP,6.28
Kulp,IYI,1.29
Kulp,DEM,52.63
Kulp,MHP,1.20
Kulp,YRP,1.30
Kulp,TIP,0
Kulp,ZAFER,0
Kulp,BBP,0.33
Lice,AKP,10.29
Lice,CHP,4.82
Lice,IYI,1.50
Lice,DEM,78.35
Lice,MHP,1.97
Lice,YRP,0.95
Lice,TIP,0
Lice,ZAFER,0
Lice,BBP,0.16
Silvan,AKP,17.70
Silvan,CHP,4.92
Silvan,IYI,1.01
Silvan,DEM,72.57
Silvan,MHP,1.17
Silvan,YRP,0.89
Silvan,TIP,0
Silvan,ZAFER,0
Silvan,BBP,0.16
Sur,AKP,24.74
Sur,CHP,6.30
Sur,IYI,2.01
Sur,DEM,62.17
Sur,MHP,1.06
Sur,YRP,1.83
Sur,TIP,0
Sur,ZAFER,0
Sur,BBP,0.16
Yenisehir,AKP,22.87
Yenisehir,CHP,9.17
Yenisehir,IYI,3.22
Yenisehir,DEM,59.45
Yenisehir,MHP,1.34
Yenisehir,YRP,1.69
Yenisehir,TIP,0
Yenisehir,ZAFER,0
Yenisehir,BBP,0.21
