district,party,base_vote_pct
Altieylul,AKP,38.34
Altieylul,CHP,46.38
Altieylul,IYI,3.25
Altieylul,DEM,0
Altieylul,MHP,0
Altieylul,YRP,4.93
Altieylul,TIP,0.17
Altieylul,ZAFER,2.19
Altieylul,BBP,0.57
Altieylul,SAADET,0.66
Ayvalik,AKP,32.05
Ayvalik,CHP,56.98
Ayvalik,IYI,2.97
Ayvalik,DEM,2.61
Ayvalik,MHP,0
Ayvalik,YRP,0.36
Ayvalik,TIP,1.67
Ayvalik,ZAFER,0.87
Ayvalik,BBP,0.11
Ayvalik,SAADET,0
Balya,AKP,47.44
Balya,CHP,48.33
Balya,IYI,0
Balya,DEM,0
Balya,MHP,0
Balya,YRP,1.05
Balya,TIP,0.83
Balya,ZAFER,0
Balya,BBP,0.41
Balya,SAADET,0.80
Bandirma,AKP,37.70
Bandirma,CHP,49.40
Bandirma,IYI,4.24
Bandirma,DEM,1.22
Bandirma,MHP,0
Bandirma,YRP,1.44
Bandirma,TIP,0.51
Bandirma,ZAFER,2.99
Bandirma,BBP,0.20
Bandirma,SAADET,0.41
Bigadic,AKP,47.64
Bigadic,CHP,43.23
Bigadic,IYI,0
Bigadic,DEM,0
Bigadic,MHP,0
Bigadic,YRP,5.00
Bigadic,TIP,0.06
Bigadic,ZAFER,0.96
Bigadic,BBP,0.68
Bigadic,SAADET,1.73
Burhaniye,AKP,37.04
Burhaniye,CHP,49.46
Burhaniye,IYI,5.52
Burhaniye,DEM,1.96
Burhaniye,MHP,0
Burhaniye,YRP,1.31
Burhaniye,TIP,1.64
Burhaniye,ZAFER,1.49
Burhaniye,BBP,0.20
Burhaniye,SAADET,0
Dursunbey,AKP,58.49
Dursunbey,CHP,0
Dursunbey,IYI,0
Dursunbey,DEM,0
Dursunbey,MHP,0
Dursunbey,YRP,19.79
Dursunbey,TIP,0.34
Dursunbey,ZAFER,0
Dursunbey,BBP,1.85
Dursunbey,SAADET,16.92
Edremit,AKP,35.95
Edremit,CHP,51.02
Edremit,IYI,3.54
Edremit,DEM,2.75
Edremit,MHP,0
Edremit,YRP,1.14
Edremit,TIP,1.03
Edremit,ZAFER,1.82
Edremit,BBP,0.19
Edremit,SAADET,0.49
Erdek,AKP,31.67
Erdek,CHP,59.66
Erdek,IYI,4.45
Erdek,DEM,0
Erdek,MHP,0
Erdek,YRP,0.60
Erdek,TIP,1.19
Erdek,ZAFER,1.16
Erdek,BBP,0.28
Erdek,SAADET,0
Gomec,AKP,0
Gomec,CHP,43.38
Gomec,IYI,17.43
Gomec,DEM,4.15
Gomec,MHP,28.90
Gomec,YRP,0.89
Gomec,TIP,0.92
Gomec,ZAFER,0
Gomec,BBP,3.18
Gomec,SAADET,0
Gonen,AKP,38.60
Gonen,CHP,47.77
Gonen,IYI,6.57
Gonen,DEM,0
Gonen,MHP,0
Gonen,YRP,0.83
Gonen,TIP,1.07
Gonen,ZAFER,1.16
Gonen,BBP,0.43
Gonen,SAADET,0
Havran,AKP,52.12
Havran,CHP,33.84
Havran,IYI,11.27
Havran,DEM,0
Havran,MHP,0
Havran,YRP,1.37
Havran,TIP,0.13
Havran,ZAFER,0.49
Havran,BBP,0
Havran,SAADET,0
Ivrindi,AKP,47.27
Ivrindi,CHP,0
Ivrindi,IYI,45.60
Ivrindi,DEM,0
Ivrindi,MHP,0
Ivrindi,YRP,4.45
Ivrindi,TIP,0.25
Ivrindi,ZAFER,0
Ivrindi,BBP,0.49
Ivrindi,SAADET,0
Karesi,AKP,37.91
Karesi,CHP,47.77
Karesi,IYI,3.35
Karesi,DEM,0
Karesi,MHP,0
Karesi,YRP,4.16
Karesi,TIP,0.24
Karesi,ZAFER,2.01
Karesi,BBP,0.96
Karesi,SAADET,0.66
Kepsut,AKP,51.92
Kepsut,CHP,18.80
Kepsut,IYI,0
Kepsut,DEM,0
Kepsut,MHP,0
Kepsut,YRP,26.94
Kepsut,TIP,0.06
Kepsut,ZAFER,0.74
Kepsut,BBP,0.56
Kepsut,SAADET,0
Manyas,AKP,43.25
Manyas,CHP,46.27
Manyas,IYI,3.86
Manyas,DEM,0
Manyas,MHP,0
Manyas,YRP,0.64
Manyas,TIP,0.03
Manyas,ZAFER,0.65
Manyas,BBP,0.15
Manyas,SAADET,2.98
Marmara,AKP,39.33
Marmara,CHP,54.07
Marmara,IYI,0.56
Marmara,DEM,0
Marmara,MHP,0
Marmara,YRP,0.63
Marmara,TIP,0.16
Marmara,ZAFER,0
Marmara,BBP,0
Marmara,SAADET,0
Savastepe,AKP,43.05
Savastepe,CHP,47.59
Savastepe,IYI,7.42
Savastepe,DEM,0
Savastepe,MHP,0
Savastepe,YRP,0.86
Savastepe,TIP,0.17
Savastepe,ZAFER,0
Savastepe,BBP,0.39
Savastepe,SAADET,0
Sindirgi,AKP,40.10
Sindirgi,CHP,51.34
Sindirgi,IYI,2.19
Sindirgi,DEM,0
Sindirgi,MHP,0
Sindirgi,YRP,3.72
Sindirgi,TIP,0.09
Sindirgi,ZAFER,0
Sindirgi,BBP,0.90
Sindirgi,SAADET,0.52
Susurluk,AKP,0
Susurluk,CHP,44.55
Susurluk,IYI,15.38
Susurluk,DEM,0
Susurluk,MHP,33.27
Susurluk,YRP,2.61
Susurluk,TIP,0.12
Susurluk,ZAFER,1.04
Susurluk,BBP,0.43
Susurluk,SAADET,1.10
