district,party,base_vote_pct
Aralik,AKP,32.8
Aralik,CHP,9.2
Aralik,IYI,3.5
Aralik,DEM,40.9
Aralik,MHP,8.8
Aralik,YRP,0.7
Aralik,TIP,0
Aralik,ZAFER,0.2
Aralik,BBP,0.3
Karakoyunlu,AKP,42.9
Karakoyunlu,CHP,4.6
Karakoyunlu,IYI,3.5
Karakoyunlu,DEM,42
Karakoyunlu,MHP,4.2
Karakoyunlu,YRP,0.3
Karakoyunlu,TIP,0
Karakoyunlu,ZAFER,0.2
Karakoyunlu,BBP,0.1
Merkez,AKP,35.3
Merkez,CHP,5.7
Merkez,IYI,6.7
Merkez,DEM,45.3
Merkez,MHP,4
Merkez,YRP,0.4
Merkez,TIP,0
Merkez,ZAFER,0.2
Merkez,BBP,0.2
Tuzluca,AKP,29.5
Tuzluca,CHP,6
Tuzluca,IYI,11.3
Tuzluca,DEM,45.2
Tuzluca,MHP,4
Tuzluca,YRP,0.5
Tuzluca,TIP,0
Tuzluca,ZAFER,0.3
Tuzluca,BBP,0.5
