district,party,base_vote_pct
Akyaka,AKP,24
Akyaka,CHP,28.3
Akyaka,IYI,17.8
Akyaka,DEM,3.9
Akyaka,MHP,20.3
Akyaka,YRP,0.9
Akyaka,TIP,0
Akyaka,ZAFER,0.4
Akyaka,BBP,0.9
Arpacay,AKP,23.8
Arpacay,CHP,18.7
Arpacay,IYI,19
Arpacay,DEM,10.5
Arpacay,MHP,22.8
Arpacay,YRP,0.9
Arpacay,TIP,0
Arpacay,ZAFER,0.4
Arpacay,BBP,1.3
Digor,AKP,10.2
Digor,CHP,9.2
Digor,IYI,1.9
Digor,DEM,74.4
Digor,MHP,1.5
Digor,YRP,0.5
Digor,TIP,0
Digor,ZAFER,0.1
Digor,BBP,0.1
Kagizman,AKP,29.8
Kagizman,CHP,6.5
Kagizman,IYI,14.9
Kagizman,DEM,37.5
Kagizman,MHP,5.7
Kagizman,YRP,2.8
Kagizman,TIP,0
Kagizman,ZAFER,0.3
Kagizman,BBP,0.3
Merkez,AKP,20
Merkez,CHP,19.8
Merkez,IYI,20.6
Merkez,DEM,24.9
Merkez,MHP,10.1
Merkez,YRP,1.6
Merkez,TIP,0
Merkez,ZAFER,0.3
Merkez,BBP,0.7
Sarikamis,AKP,41.8
Sarikamis,CHP,11.7
Sarikamis,IYI,7.2
Sarikamis,DEM,22.4
Sarikamis,MHP,10.3
Sarikamis,YRP,3.2
Sarikamis,TIP,0
Sarikamis,ZAFER,0.3
Sarikamis,BBP,0.7
Selim,AKP,34
Selim,CHP,17.1
Selim,IYI,7.1
Selim,DEM,27
Selim,MHP,7.8
Selim,YRP,3.7
Selim,TIP,0
Selim,ZAFER,0.4
Selim,BBP,0.4
Susuz,AKP,22.2
Susuz,CHP,22.9
Susuz,IYI,12.2
Susuz,DEM,32.3
Susuz,MHP,5.2
Susuz,YRP,0.7
Susuz,TIP,0
Susuz,ZAFER,0.3
Susuz,BBP,0.5
