district,party,base_vote_pct
Artuklu,AKP,31.9
Artuklu,CHP,5.1
Artuklu,IYI,1.3
Artuklu,DEM,40.8
Artuklu,MHP,0.0
Artuklu,YRP,7.4
Artuklu,TIP,0.0
Artuklu,ZAFER,1.1
Artuklu,BBP,0.3
Artuklu,SAADET,0.0
Dargecit,AKP,39.8
Dargecit,CHP,1.1
Dargecit,IYI,0.7
Dargecit,DEM,52.4
Dargecit,MHP,0.4
Dargecit,YRP,0.7
Dargecit,TIP,0.0
Dargecit,ZAFER,0.0
Dargecit,BBP,0.1
Dargecit,SAADET,0.2
Derik,AKP,22.9
Derik,CHP,2.5
Derik,IYI,2.0
Derik,DEM,64.5
Derik,MHP,0.0
Derik,YRP,2.5
Derik,TIP,0.0
Derik,ZAFER,0.0
Derik,BBP,0.1
Derik,SAADET,0.2
Kiziltepe,AKP,14.1
Kiziltepe,CHP,3.1
Kiziltepe,IYI,0.4
Kiziltepe,DEM,67.6
Kiziltepe,MHP,0.0
Kiziltepe,YRP,6.3
Kiziltepe,TIP,0.0
Kiziltepe,ZAFER,0.0
Kiziltepe,BBP,0.2
Kiziltepe,SAADET,1.8
Mazidagi,AKP,32.6
Mazidagi,CHP,3.3
Mazidagi,IYI,1.3
Mazidagi,DEM,53.7
Mazidagi,MHP,0.0
Mazidagi,YRP,0.8
Mazidagi,TIP,0.0
Mazidagi,ZAFER,0.0
Mazidagi,BBP,0.1
Mazidagi,SAADET,0.0
Midyat,AKP,32.0
Midyat,CHP,0.0
Midyat,IYI,0.0
Midyat,DEM,27.4
Midyat,MHP,0.0
Midyat,YRP,13.0
Midyat,TIP,0.0
Midyat,ZAFER,0.0
Midyat,BBP,0.3
Midyat,SAADET,0.7
Nusaybin,AKP,13.6
Nusaybin,CHP,2.5
Nusaybin,IYI,0.4
Nusaybin,DEM,76.6
Nusaybin,MHP,0.0
Nusaybin,YRP,0.9
Nusaybin,TIP,0.0
Nusaybin,ZAFER,0.0
Nusaybin,BBP,0.2
Nusaybin,SAADET,0.2
Omerli,AKP,41.9
Omerli,CHP,0.0
Omerli,IYI,0.0
Omerli,DEM,27.4
Omerli,MHP,0.0
Omerli,YRP,27.1
Omerli,TIP,0.0
Omerli,ZAFER,0.0
Omerli,BBP,0.5
Omerli,SAADET,0.8
Savur,AKP,48.0
Savur,CHP,3.7
Savur,IYI,1.8
Savur,DEM,42.4
Savur,MHP,0.0
Savur,YRP,0.0
Savur,TIP,0.0
Savur,ZAFER,0.0
Savur,BBP,0.6
Savur,SAADET,0.6
Yesilli,AKP,47.1
Yesilli,CHP,0.8
Yesilli,IYI,0.0
Yesilli,DEM,24.9
Yesilli,MHP,0.0
Yesilli,YRP,13.3
Yesilli,TIP,0.0
Yesilli,ZAFER,0.0
Yesilli,BBP,0.5
Yesilli,SAADET,0.8
