district,party,base_vote_pct
Altinova,AKP,40.8
Altinova,CHP,26.2
Altinova,IYI,7.2
Altinova,DEM,6
Altinova,MHP,9.4
Altinova,YRP,3
Altinova,TIP,1
Altinova,ZAFER,2.6
Altinova,BBP,0.5
Armutlu,AKP,38.6
Armutlu,CHP,20.4
Armutlu,IYI,11.7
Armutlu,DEM,5.4
Armutlu,MHP,15.2
Armutlu,YRP,2.4
Armutlu,TIP,0.8
Armutlu,ZAFER,1.9
Armutlu,BBP,0.5
Cinarcik,AKP,27.5
Cinarcik,CHP,31.7
Cinarcik,IYI,13.6
Cinarcik,DEM,5.5
Cinarcik,MHP,14.5
Cinarcik,YRP,1.2
Cinarcik,TIP,1
Cinarcik,ZAFER,1.5
Cinarcik,BBP,0.5
Ciftlikkoy,AKP,33.3
Ciftlikkoy,CHP,29.7
Ciftlikkoy,IYI,10.1
Ciftlikkoy,DEM,4.8
Ciftlikkoy,MHP,11
Ciftlikkoy,YRP,2.1
Ciftlikkoy,TIP,1.1
Ciftlikkoy,ZAFER,3
Ciftlikkoy,BBP,0.7
Merkez,AKP,33.5
Merkez,CHP,29.6
Merkez,IYI,9
Merkez,DEM,6.1
Merkez,MHP,10.5
Merkez,YRP,2.1
Merkez,TIP,1
Merkez,ZAFER,2.3
Merkez,BBP,0.7
Termal,AKP,41.5
Termal,CHP,19.8
Termal,IYI,9.4
Termal,DEM,0.9
Termal,MHP,18.4
Termal,YRP,3.2
Termal,TIP,0.8
Termal,ZAFER,2.1
Termal,BBP,0.6
