district,party,base_vote_pct
Alapli,AKP,36.2
Alapli,CHP,43.0
Alapli,IYI,3.7
Alapli,DEM,0.0
Alapli,MHP,12.5
Alapli,YRP,2.7
Alapli,TIP,0.0
Alapli,ZAFER,0.8
Alapli,BBP,0.0
Alapli,SAADET,0.4
Caycuma,AKP,28.6
Caycuma,CHP,50.6
Caycuma,IYI,1.3
Caycuma,DEM,0.0
Caycuma,MHP,5.8
Caycuma,YRP,3.8
Caycuma,TIP,0.0
Caycuma,ZAFER,1.5
Caycuma,BBP,0.0
Caycuma,SAADET,7.6
Devrek,AKP,42.4
Devrek,CHP,40.6
Devrek,IYI,1.7
Devrek,DEM,0.0
Devrek,MHP,8.1
Devrek,YRP,3.1
Devrek,TIP,0.0
Devrek,ZAFER,1.2
Devrek,BBP,0.0
Devrek,SAADET,2.3
Eregli,AKP,28.0
Eregli,CHP,43.4
Eregli,IYI,15.1
Eregli,DEM,0.0
Eregli,MHP,4.5
Eregli,YRP,3.3
Eregli,TIP,2.7
Eregli,ZAFER,1.6
Eregli,BBP,0.0
Eregli,SAADET,0.7
Gokcebey,AKP,36.5
Gokcebey,CHP,47.2
Gokcebey,IYI,2.6
Gokcebey,DEM,0.0
Gokcebey,MHP,10.3
Gokcebey,YRP,1.8
Gokcebey,TIP,0.0
Gokcebey,ZAFER,0.7
Gokcebey,BBP,0.0
Gokcebey,SAADET,0.5
Kilimli,AKP,34.3
Kilimli,CHP,29.8
Kilimli,IYI,20.9
Kilimli,DEM,0.0
Kilimli,MHP,8.2
Kilimli,YRP,3.3
Kilimli,TIP,0.0
Kilimli,ZAFER,0.9
Kilimli,BBP,0.3
Kilimli,SAADET,1.1
Kozlu,AKP,29.8
Kozlu,CHP,46.7
Kozlu,IYI,2.3
Kozlu,DEM,0.0
Kozlu,MHP,7.1
Kozlu,YRP,6.5
Kozlu,TIP,0.0
Kozlu,ZAFER,2.3
Kozlu,BBP,0.0
Kozlu,SAADET,1.8
Merkez,AKP,35.1
Merkez,CHP,53.0
Merkez,IYI,2.0
Merkez,DEM,0.0
Merkez,MHP,0.0
Merkez,YRP,3.9
Merkez,TIP,0.0
Merkez,ZAFER,2.3
Merkez,BBP,0.0
Merkez,SAADET,1.9
