district,party,base_vote_pct
Bahcesaray,AKP,45.99
Bahcesaray,CHP,10.51
Bahcesaray,IYI,0
Bahcesaray,DEM,29.84
Bahcesaray,MHP,2.56
Bahcesaray,YRP,6.46
Bahcesaray,TIP,0
Bahcesaray,ZAFER,0.92
Bahcesaray,BBP,0.78
Baskale,AKP,16.11
Baskale,CHP,6.09
Baskale,IYI,0
Baskale,DEM,70.07
Baskale,MHP,2.26
Baskale,YRP,1.15
Baskale,TIP,0
Baskale,ZAFER,1.81
Baskale,BBP,0.20
Caldiran,AKP,18.86
Caldiran,CHP,9.40
Caldiran,IYI,0
Caldiran,DEM,62.59
Caldiran,MHP,1.85
Caldiran,YRP,3.96
Caldiran,TIP,0
Caldiran,ZAFER,1.02
Caldiran,BBP,0.27
Catak,AKP,28.39
Catak,CHP,7.97
Catak,IYI,0
Catak,DEM,52.68
Catak,MHP,2.66
Catak,YRP,4.38
Catak,TIP,0
Catak,ZAFER,0.82
Catak,BBP,0.43
Edremit,AKP,25.23
Edremit,CHP,7.21
Edremit,IYI,0
Edremit,DEM,55.98
Edremit,MHP,4.37
Edremit,YRP,3.96
Edremit,TIP,0
Edremit,ZAFER,1.08
Edremit,BBP,0.47
Ercis,AKP,31.35
Ercis,CHP,8.71
Ercis,IYI,0
Ercis,DEM,48.21
Ercis,MHP,5.45
Ercis,YRP,1.90
Ercis,TIP,0
Ercis,ZAFER,0.64
Ercis,BBP,2.06
Gevas,AKP,38.60
Gevas,CHP,6.03
Gevas,IYI,0
Gevas,DEM,43.32
Gevas,MHP,3.64
Gevas,YRP,5.42
Gevas,TIP,0
Gevas,ZAFER,0.42
Gevas,BBP,0.34
Gurpinar,AKP,32.32
Gurpinar,CHP,6.22
Gurpinar,IYI,0
Gurpinar,DEM,52.09
Gurpinar,MHP,3.24
Gurpinar,YRP,3.02
Gurpinar,TIP,0
Gurpinar,ZAFER,0.64
Gurpinar,BBP,0.24
Ipekyolu,AKP,25.60
Ipekyolu,CHP,8.39
Ipekyolu,IYI,0
Ipekyolu,DEM,53.38
Ipekyolu,MHP,5.58
Ipekyolu,YRP,3.87
Ipekyolu,TIP,0
Ipekyolu,ZAFER,0.71
Ipekyolu,BBP,0.71
Muradiye,AKP,22.86
Muradiye,CHP,20.38
Muradiye,IYI,0
Muradiye,DEM,50.44
Muradiye,MHP,1.29
Muradiye,YRP,1.94
Muradiye,TIP,0
Muradiye,ZAFER,0.87
Muradiye,BBP,0.36
Ozalp,AKP,13.77
Ozalp,CHP,5.04
Ozalp,IYI,0
Ozalp,DEM,74.61
Ozalp,MHP,2.07
Ozalp,YRP,1.05
Ozalp,TIP,0
Ozalp,ZAFER,0.74
Ozalp,BBP,0.50
Saray,AKP,16.97
Saray,CHP,5.03
Saray,IYI,0
Saray,DEM,67.04
Saray,MHP,4.48
Saray,YRP,1.41
Saray,TIP,0
Saray,ZAFER,0.89
Saray,BBP,1.70
Tusba,AKP,24.42
Tusba,CHP,7.54
Tusba,IYI,0
Tusba,DEM,53.56
Tusba,MHP,7.97
Tusba,YRP,2.98
Tusba,TIP,0
Tusba,ZAFER,0.50
Tusba,BBP,1.16
