district,party,base_vote_pct
Ulus,AKP,50.51
Ulus,CHP,39.41
Ulus,IYI,0
Ulus,DEM,0
Ulus,MHP,0
Ulus,YRP,2.17
Ulus,TIP,0
Ulus,ZAFER,2.84
Ulus,BBP,0
Ulus,SAADET,2.35
Kurucasile,AKP,42.28
Kurucasile,CHP,49.26
Kurucasile,IYI,0
Kurucasile,DEM,0
Kurucasile,MHP,0
Kurucasile,YRP,1.06
Kurucasile,TIP,0
Kurucasile,ZAFER,0.65
Kurucasile,BBP,0
Kurucasile,SAADET,0
Amasra,AKP,39.30
Amasra,CHP,48.13
Amasra,IYI,2.05
Amasra,DEM,0
Amasra,MHP,0
Amasra,YRP,1.54
Amasra,TIP,0
Amasra,ZAFER,2.02
Amasra,BBP,0
Amasra,SAADET,0.48
Merkez,AKP,33.50
Merkez,CHP,50.76
Merkez,IYI,3.46
Merkez,DEM,0.
Merkez,MHP,0
Merkez,YRP,6.03
Merkez,TIP,0
Merkez,ZAFER,3.03
Merkez,BBP,0
Merkez,SAADET,1.27
